config,ic_id,band0,t_yr,omega_e,Id_over_Is,beta_deg
goes8_sa00,34,SAM,0.030412,3.60419300e-03,0.922464,178.5199
goes8_sa00,34,SAM,0.033529,3.68049456e-03,0.921945,178.3420
goes8_sa00,34,SAM,0.036966,3.76244637e-03,0.921811,178.2519
goes8_sa00,34,SAM,0.040754,3.85126708e-03,0.922065,178.2290
goes8_sa00,34,SAM,0.044931,3.94845994e-03,0.922698,178.2455
goes8_sa00,34,SAM,0.049535,4.05586187e-03,0.923694,178.2765
goes8_sa00,34,SAM,0.054612,4.17569842e-03,0.925028,178.3045
goes8_sa00,34,SAM,0.060209,4.31064611e-03,0.926670,178.3199
goes8_sa00,34,SAM,0.066379,4.46390429e-03,0.928585,178.3196
goes8_sa00,34,SAM,0.073182,4.63927976e-03,0.930734,178.3039
goes8_sa00,34,SAM,0.080683,4.84128759e-03,0.933078,178.2736
goes8_sa00,34,SAM,0.088951,5.07527023e-03,0.935577,178.2281
goes8_sa00,34,SAM,0.098068,5.34753192e-03,0.938195,178.1654
goes8_sa00,34,SAM,0.108118,5.66547394e-03,0.940895,178.0819
goes8_sa00,34,SAM,0.119199,6.03769275e-03,0.943640,177.9721
goes8_sa00,34,SAM,0.131415,6.47395449e-03,0.946394,177.8285
goes8_sa00,34,SAM,0.144883,6.98485630e-03,0.949117,177.6404
goes8_sa00,34,SAM,0.159731,7.58075229e-03,0.951767,177.3933
goes8_sa00,34,SAM,0.176101,8.26895127e-03,0.954295,177.0670
goes8_sa00,34,SAM,0.194149,9.04661858e-03,0.956642,176.6360
goes8_sa00,34,SAM,0.214047,9.88158165e-03,0.958730,176.0708
goes8_sa00,34,SAM,0.235983,1.06492371e-02,0.960430,175.3468
goes8_sa00,34,SAM,0.260168,1.06233348e-02,0.961373,174.3283
goes8_sa00,34,SAM,0.286832,1.02774161e-02,0.961078,174.2744
goes8_sa00,34,SAM,0.316228,1.04962316e-02,0.961203,174.2280
goes8_sa00,34,SAM,0.348637,1.03710747e-02,0.961228,173.8922
goes8_sa00,34,SAM,0.384367,1.04251819e-02,0.961223,173.4171
goes8_sa00,34,SAM,0.423759,1.03905535e-02,0.961254,172.5446
goes8_sa00,34,SAM,0.467188,1.03850417e-02,0.961290,171.3012
goes8_sa00,34,SAM,0.515068,1.03434869e-02,0.961331,169.5243
goes8_sa00,34,SAM,0.567855,1.02414001e-02,0.961366,166.9706
goes8_sa00,34,SAM,0.626052,1.02871175e-02,0.961373,161.2948
goes8_sa00,34,SAM,0.690213,1.73235118e-02,0.969734,143.6618
goes8_sa00,34,SAM,0.760950,2.31092862e-02,0.970556,158.9143
goes8_sa00,34,SAM,0.838936,3.48118131e-02,0.974805,160.1318
goes8_sa00,34,SAM,0.924915,2.51228005e-02,0.985177,143.1734
goes8_sa00,34,SAM,1.019705,2.17769788e-02,0.971774,152.2899
goes8_sa00,34,SAM,1.124210,3.38464765e-02,0.973900,168.7396
goes8_sa00,34,SAM,1.239425,3.49077848e-02,0.983306,146.6596
goes8_sa00,34,SAM,1.366448,2.38804161e-02,0.973668,152.7058
goes8_sa00,34,SAM,1.506489,4.06024164e-02,0.975587,173.9417
goes8_sa00,34,SAM,1.660883,2.48697336e-02,0.980685,149.5359
goes8_sa00,34,SAM,1.831099,3.51734262e-02,0.974462,168.8310
goes8_sa00,34,SAM,2.018760,2.85389865e-02,0.979204,151.9717
goes8_sa00,34,SAM,2.225654,3.86420536e-02,0.975921,169.8046
goes8_sa00,34,SAM,2.453751,2.97967307e-02,0.978855,152.8241
goes8_sa00,34,SAM,2.705225,3.67718386e-02,0.977994,157.8986
goes8_sa00,34,SAM,2.982471,3.31408044e-02,0.976627,158.0295
goes8_sa00,34,SAM,3.288131,3.59109310e-02,0.977620,159.5780
goes8_sa00,34,SAM,3.625117,3.14710219e-02,0.977374,155.2175
goes8_sa00,34,SAM,3.996639,3.23324385e-02,0.977446,155.8346
goes8_sa00,34,SAM,4.406236,3.62751962e-02,0.979030,156.7915
goes8_sa00,34,SAM,4.857812,3.34077765e-02,0.977767,156.0861
goes8_sa00,34,SAM,5.355667,3.76406378e-02,0.978580,158.8452
goes8_sa00,34,SAM,5.904545,3.30979022e-02,0.977765,155.8613
goes8_sa00,34,SAM,6.509675,3.32535981e-02,0.978288,155.3900
goes8_sa00,34,SAM,7.176822,3.52667791e-02,0.977233,159.5464
goes8_sa00,34,SAM,7.912343,3.30018428e-02,0.977719,155.8662
goes8_sa00,34,SAM,8.723243,3.33249099e-02,0.977073,157.2827
goes8_sa00,34,SAM,9.617249,3.20676493e-02,0.977175,156.0181
goes8_sa00,34,SAM,10.602877,3.20425304e-02,0.977286,155.8167
goes8_sa00,34,SAM,11.689518,3.28276764e-02,0.976967,157.0581
goes8_sa00,34,SAM,12.887524,3.32569460e-02,0.977789,155.9355
goes8_sa00,34,SAM,14.208308,3.60669864e-02,0.977372,160.1608
goes8_sa00,34,SAM,15.664454,3.24767219e-02,0.976970,156.7407
goes8_sa00,34,SAM,17.269833,3.74352855e-02,0.977813,160.5661
goes8_sa00,34,SAM,19.039740,3.28464498e-02,0.977183,156.7791
goes8_sa00,34,SAM,20.991037,3.26216379e-02,0.977353,156.2046
goes8_sa00,34,SAM,23.142314,3.44524313e-02,0.977140,158.7774
goes8_sa00,34,SAM,25.514065,3.31572301e-02,0.978248,155.3630
goes8_sa00,34,SAM,28.128887,3.41641993e-02,0.977120,158.4725
goes8_sa00,34,SAM,31.011689,3.26721332e-02,0.977270,156.4156
goes8_sa00,34,SAM,34.189937,3.56003345e-02,0.977284,159.8256
goes8_sa00,34,SAM,37.693910,3.28932123e-02,0.976974,157.1024
goes8_sa00,34,SAM,41.556988,3.23426433e-02,0.977747,155.3808
goes8_sa00,34,SAM,45.815977,3.38726128e-02,0.977659,156.6000
goes8_sa00,34,SAM,50.511449,3.32221521e-02,0.978278,155.3754
goes8_sa00,34,SAM,55.688140,3.28072452e-02,0.976965,157.0434
goes8_sa00,34,SAM,61.395366,3.68204175e-02,0.978871,157.4972
goes8_sa00,34,SAM,67.687500,3.27977848e-02,0.976965,157.0364
goes8_sa00,34,SAM,74.624487,3.21003173e-02,0.977128,156.1269
goes8_sa00,34,SAM,82.272413,3.74780296e-02,0.977836,160.5509
goes8_sa00,34,SAM,90.704142,3.30468033e-02,0.976999,157.1894
goes8_sa00,34,SAM,100.000000,3.26353969e-02,0.977315,156.2902
goes8_sa00,35,LAM,0.000000,2.78687292e-04,0.579000,143.2957
goes8_sa00,35,LAM,0.001000,2.82905273e-04,0.558028,171.2458
goes8_sa00,35,LAM,0.001102,2.83845470e-04,0.554319,172.5648
goes8_sa00,35,LAM,0.001215,2.84908946e-04,0.550163,173.8112
goes8_sa00,35,LAM,0.001340,2.86104330e-04,0.545533,174.9484
goes8_sa00,35,LAM,0.001477,2.87440977e-04,0.540400,175.9693
goes8_sa00,35,LAM,0.001629,2.88929054e-04,0.534736,176.8086
goes8_sa00,35,LAM,0.001796,2.90580021e-04,0.528509,177.4787
goes8_sa00,35,LAM,0.001980,2.92408594e-04,0.521683,178.0860
goes8_sa00,35,LAM,0.002183,2.94432615e-04,0.514216,178.6340
goes8_sa00,35,LAM,0.002406,2.96671678e-04,0.506069,178.9766
goes8_sa00,35,LAM,0.002653,2.99148502e-04,0.497202,179.2427
goes8_sa00,35,LAM,0.002925,3.01890641e-04,0.487576,179.5323
goes8_sa00,35,LAM,0.003225,3.04928719e-04,0.477155,179.6101
goes8_sa00,35,LAM,0.003555,3.08297962e-04,0.465914,179.8094
goes8_sa00,35,LAM,0.003919,3.12037783e-04,0.453841,179.8076
goes8_sa00,35,LAM,0.004321,3.16191412e-04,0.440945,179.8792
goes8_sa00,35,LAM,0.004764,3.20804377e-04,0.427266,179.9787
goes8_sa00,35,LAM,0.005252,3.25921905e-04,0.412883,179.9667
goes8_sa00,35,LAM,0.005790,3.31583734e-04,0.397930,179.9521
goes8_sa00,35,LAM,0.006384,3.37816142e-04,0.382607,179.9475
goes8_sa00,35,LAM,0.007038,3.44620729e-04,0.367188,179.9172
goes8_sa00,35,LAM,0.007759,3.51961014e-04,0.352021,179.8928
goes8_sa00,35,LAM,0.008555,3.59750484e-04,0.337513,179.8867
goes8_sa00,35,LAM,0.009431,3.67848642e-04,0.324095,179.8691
goes8_sa00,35,LAM,0.010398,3.76073158e-04,0.312160,179.8400
goes8_sa00,35,LAM,0.011464,3.84231987e-04,0.302008,179.8128
goes8_sa00,35,LAM,0.012638,3.92169254e-04,0.293780,179.7684
goes8_sa00,35,LAM,0.013934,3.99807588e-04,0.287447,179.7359
goes8_sa00,35,LAM,0.015362,4.07168204e-04,0.282825,179.6814
goes8_sa00,35,LAM,0.016936,4.14361519e-04,0.279630,179.6381
goes8_sa00,35,LAM,0.018672,4.21556936e-04,0.277538,179.6027
goes8_sa00,35,LAM,0.020585,4.28947866e-04,0.276241,179.5870
goes8_sa00,35,LAM,0.022695,4.36724712e-04,0.275482,179.5556
goes8_sa00,35,LAM,0.025021,4.45060590e-04,0.275061,179.5293
goes8_sa00,35,LAM,0.027585,4.54107966e-04,0.274841,179.3712
goes8_sa00,35,LAM,0.030412,4.64002180e-04,0.274734,179.4470
goes8_sa00,35,LAM,0.033529,4.74867953e-04,0.274684,179.2960
goes8_sa00,35,LAM,0.036966,4.86826149e-04,0.274663,179.2202
goes8_sa00,35,LAM,0.040754,4.99999870e-04,0.274655,178.9397
goes8_sa00,35,LAM,0.044931,5.14518743e-04,0.274651,179.6834
goes8_sa00,35,LAM,0.049535,5.30521129e-04,0.274650,179.1110
goes8_sa00,35,LAM,0.054612,5.48155290e-04,0.274650,178.1076
goes8_sa00,35,LAM,0.060209,5.67563830e-04,0.274650,176.6487
goes8_sa00,35,LAM,0.066379,5.88826311e-04,0.274650,171.3165
goes8_sa00,35,LAM,0.073182,6.11532084e-04,0.274650,162.1214
goes8_sa00,35,LAM,0.080683,6.31327474e-04,0.274650,146.4201
goes8_sa00,35,LAM,0.088951,6.19921958e-04,0.274650,120.0499
goes8_sa00,35,LAM,0.098068,5.30969666e-04,0.274650,96.8859
goes8_sa00,35,LAM,0.108118,3.90131841e-04,0.274655,89.0628
goes8_sa00,35,LAM,0.119199,2.11486805e-04,0.309621,89.5431
goes8_sa00,35,LAM,0.131415,2.05608456e-04,0.405097,179.3779
goes8_sa00,35,LAM,0.144883,2.82731667e-04,0.274876,177.6907
goes8_sa00,35,LAM,0.159731,3.34379598e-04,0.274650,177.5555
goes8_sa00,35,LAM,0.176101,3.91215897e-04,0.274650,177.5171
goes8_sa00,35,LAM,0.194149,4.53863051e-04,0.274650,177.0758
goes8_sa00,35,LAM,0.214047,5.21168878e-04,0.274650,156.2970
goes8_sa00,35,LAM,0.235983,4.07273515e-04,0.274650,93.9406
goes8_sa00,35,LAM,0.260168,7.17566220e-05,0.772430,178.5600
goes8_sa00,35,LAM,0.286832,2.02437695e-04,0.274650,177.3739
goes8_sa00,35,LAM,0.316228,2.12484957e-04,0.274650,93.6369
goes8_sa00,35,LAM,0.348637,9.76339945e-05,0.274650,108.5526
goes8_sa00,35,LAM,0.384367,NaN,NaN,NaN
goes8_sa00,35,LAM,0.423759,NaN,NaN,NaN
goes8_sa00,35,LAM,0.467188,NaN,NaN,NaN
goes8_sa00,35,LAM,0.515068,NaN,NaN,NaN
goes8_sa00,35,LAM,0.567855,NaN,NaN,NaN
goes8_sa00,35,LAM,0.626052,NaN,NaN,NaN
goes8_sa00,35,LAM,0.690213,NaN,NaN,NaN
goes8_sa00,35,LAM,0.760950,NaN,NaN,NaN
goes8_sa00,35,LAM,0.838936,NaN,NaN,NaN
goes8_sa00,35,LAM,0.924915,NaN,NaN,NaN
goes8_sa00,35,LAM,1.019705,NaN,NaN,NaN
goes8_sa00,35,LAM,1.124210,NaN,NaN,NaN
goes8_sa00,35,LAM,1.239425,NaN,NaN,NaN
goes8_sa00,35,LAM,1.366448,NaN,NaN,NaN
goes8_sa00,35,LAM,1.506489,NaN,NaN,NaN
goes8_sa00,35,LAM,1.660883,NaN,NaN,NaN
goes8_sa00,35,LAM,1.831099,NaN,NaN,NaN
goes8_sa00,35,LAM,2.018760,NaN,NaN,NaN
goes8_sa00,35,LAM,2.225654,NaN,NaN,NaN
goes8_sa00,35,LAM,2.453751,NaN,NaN,NaN
goes8_sa00,35,LAM,2.705225,NaN,NaN,NaN
goes8_sa00,35,LAM,2.982471,NaN,NaN,NaN
goes8_sa00,35,LAM,3.288131,NaN,NaN,NaN
goes8_sa00,35,LAM,3.625117,NaN,NaN,NaN
goes8_sa00,35,LAM,3.996639,NaN,NaN,NaN
goes8_sa00,35,LAM,4.406236,NaN,NaN,NaN
goes8_sa00,35,LAM,4.857812,NaN,NaN,NaN
goes8_sa00,35,LAM,5.355667,NaN,NaN,NaN
goes8_sa00,35,LAM,5.904545,NaN,NaN,NaN
goes8_sa00,35,LAM,6.509675,NaN,NaN,NaN
goes8_sa00,35,LAM,7.176822,NaN,NaN,NaN
goes8_sa00,35,LAM,7.912343,NaN,NaN,NaN
goes8_sa00,35,LAM,8.723243,NaN,NaN,NaN
goes8_sa00,35,LAM,9.617249,NaN,NaN,NaN
goes8_sa00,35,LAM,10.602877,NaN,NaN,NaN
goes8_sa00,35,LAM,11.689518,NaN,NaN,NaN
goes8_sa00,35,LAM,12.887524,NaN,NaN,NaN
goes8_sa00,35,LAM,14.208308,NaN,NaN,NaN
goes8_sa00,35,LAM,15.664454,NaN,NaN,NaN
goes8_sa00,35,LAM,17.269833,NaN,NaN,NaN
goes8_sa00,35,LAM,19.039740,NaN,NaN,NaN
goes8_sa00,35,LAM,20.991037,NaN,NaN,NaN
goes8_sa00,35,LAM,23.142314,NaN,NaN,NaN
goes8_sa00,35,LAM,25.514065,NaN,NaN,NaN
goes8_sa00,35,LAM,28.128887,NaN,NaN,NaN
goes8_sa00,35,LAM,31.011689,NaN,NaN,NaN
goes8_sa00,35,LAM,34.189937,NaN,NaN,NaN
goes8_sa00,35,LAM,37.693910,NaN,NaN,NaN
goes8_sa00,35,LAM,41.556988,NaN,NaN,NaN
goes8_sa00,35,LAM,45.815977,NaN,NaN,NaN
goes8_sa00,35,LAM,50.511449,NaN,NaN,NaN
goes8_sa00,35,LAM,55.688140,NaN,NaN,NaN
goes8_sa00,35,LAM,61.395366,NaN,NaN,NaN
goes8_sa00,35,LAM,67.687500,NaN,NaN,NaN
goes8_sa00,35,LAM,74.624487,NaN,NaN,NaN
goes8_sa00,35,LAM,82.272413,NaN,NaN,NaN
goes8_sa00,35,LAM,90.704142,NaN,NaN,NaN
goes8_sa00,35,LAM,100.000000,NaN,NaN,NaN
goes8_sa00,36,SAM,0.000000,1.53829528e-03,0.978810,125.3543
goes8_sa00,36,SAM,0.001000,1.42420901e-03,0.973799,135.0287
goes8_sa00,36,SAM,0.001102,1.41860624e-03,0.972979,135.6929
goes8_sa00,36,SAM,0.001215,1.41440343e-03,0.972037,136.3512
goes8_sa00,36,SAM,0.001340,1.41230425e-03,0.970971,136.9897
goes8_sa00,36,SAM,0.001477,1.41319418e-03,0.969783,137.5935
goes8_sa00,36,SAM,0.001629,1.41815884e-03,0.968486,138.1482
goes8_sa00,36,SAM,0.001796,1.42850083e-03,0.967107,138.6414
goes8_sa00,36,SAM,0.001980,1.44576606e-03,0.965688,139.0649
goes8_sa00,36,SAM,0.002183,1.47181013e-03,0.964285,139.4163
goes8_sa00,36,SAM,0.002406,1.50899909e-03,0.962972,139.6991
goes8_sa00,36,SAM,0.002653,1.56102918e-03,0.961842,139.9201
goes8_sa00,36,SAM,0.002925,1.62948846e-03,0.961027,140.2302
goes8_sa00,36,SAM,0.003225,1.68447487e-03,0.960070,141.1355
goes8_sa00,36,SAM,0.003555,1.73427088e-03,0.958971,142.3928
goes8_sa00,36,SAM,0.003919,1.78138668e-03,0.957738,143.9547
goes8_sa00,36,SAM,0.004321,1.82672895e-03,0.956356,145.8089
goes8_sa00,36,SAM,0.004764,1.87071779e-03,0.954800,147.9466
goes8_sa00,36,SAM,0.005252,1.91357080e-03,0.953038,150.3515
goes8_sa00,36,SAM,0.005790,1.95542785e-03,0.951036,152.9926
goes8_sa00,36,SAM,0.006384,1.99642337e-03,0.948762,155.8197
goes8_sa00,36,SAM,0.007038,2.03672829e-03,0.946191,158.7619
goes8_sa00,36,SAM,0.007759,2.07656412e-03,0.943308,161.7314
goes8_sa00,36,SAM,0.008555,2.11619050e-03,0.940120,164.6324
goes8_sa00,36,SAM,0.009431,2.15587487e-03,0.936649,167.3726
goes8_sa00,36,SAM,0.010398,2.19585878e-03,0.932939,169.8758
goes8_sa00,36,SAM,0.011464,2.23633436e-03,0.929049,172.0898
goes8_sa00,36,SAM,0.012638,2.27743699e-03,0.925048,173.9901
goes8_sa00,36,SAM,0.013934,2.31925195e-03,0.921009,175.5781
goes8_sa00,36,SAM,0.015362,2.36182922e-03,0.917007,176.8744
goes8_sa00,36,SAM,0.016936,2.40520057e-03,0.913114,177.9090
goes8_sa00,36,SAM,0.018672,2.44939603e-03,0.909401,178.7077
goes8_sa00,36,SAM,0.020585,2.49445916e-03,0.905934,179.2630
goes8_sa00,36,SAM,0.022695,2.54046208e-03,0.902779,179.4783
goes8_sa00,36,SAM,0.025021,2.58752141e-03,0.899995,179.3698
goes8_sa00,36,SAM,0.027585,2.63581653e-03,0.897638,179.2046
goes8_sa00,36,SAM,0.030412,2.68561078e-03,0.895757,179.0929
goes8_sa00,36,SAM,0.033529,2.73727640e-03,0.894394,179.0447
goes8_sa00,36,SAM,0.036966,2.79132376e-03,0.893582,179.0442
goes8_sa00,36,SAM,0.040754,2.84843543e-03,0.893345,179.0698
goes8_sa00,36,SAM,0.044931,2.90950555e-03,0.893694,179.1029
goes8_sa00,36,SAM,0.049535,2.97568478e-03,0.894629,179.1329
goes8_sa00,36,SAM,0.054612,3.04843143e-03,0.896136,179.1567
goes8_sa00,36,SAM,0.060209,3.12957003e-03,0.898190,179.1751
goes8_sa00,36,SAM,0.066379,3.22136014e-03,0.900751,179.1892
goes8_sa00,36,SAM,0.073182,3.32657972e-03,0.903774,179.1989
goes8_sa00,36,SAM,0.080683,3.44862946e-03,0.907203,179.2030
goes8_sa00,36,SAM,0.088951,3.59166639e-03,0.910980,179.2005
goes8_sa00,36,SAM,0.098068,3.76077629e-03,0.915043,179.1903
goes8_sa00,36,SAM,0.108118,3.96219445e-03,0.919329,179.1720
goes8_sa00,36,SAM,0.119199,4.20358141e-03,0.923775,179.1452
goes8_sa00,36,SAM,0.131415,4.49435189e-03,0.928314,179.1092
goes8_sa00,36,SAM,0.144883,4.84603640e-03,0.932881,179.0610
goes8_sa00,36,SAM,0.159731,5.27261337e-03,0.937404,178.9922
goes8_sa00,36,SAM,0.176101,5.79065609e-03,0.941814,178.8841
goes8_sa00,36,SAM,0.194149,6.41891914e-03,0.946035,178.7032
goes8_sa00,36,SAM,0.214047,7.17644277e-03,0.949995,178.4015
goes8_sa00,36,SAM,0.235983,8.07676876e-03,0.953613,177.9237
goes8_sa00,36,SAM,0.260168,9.11115912e-03,0.956799,177.2151
goes8_sa00,36,SAM,0.286832,1.01942414e-02,0.959421,176.2265
goes8_sa00,36,SAM,0.316228,1.08981448e-02,0.961186,174.9372
goes8_sa00,36,SAM,0.348637,1.02512531e-02,0.961101,174.0483
goes8_sa00,36,SAM,0.384367,1.04953604e-02,0.961248,173.4675
goes8_sa00,36,SAM,0.423759,1.03697906e-02,0.961231,172.5527
goes8_sa00,36,SAM,0.467188,1.03792600e-02,0.961298,171.2905
goes8_sa00,36,SAM,0.515068,1.03455775e-02,0.961334,169.5233
goes8_sa00,36,SAM,0.567855,1.02396125e-02,0.961366,166.9686
goes8_sa00,36,SAM,0.626052,1.01525129e-02,0.961373,162.2689
goes8_sa00,36,SAM,0.690213,1.71374410e-02,0.969298,143.2655
goes8_sa00,36,SAM,0.760950,2.25541285e-02,0.970492,157.9016
goes8_sa00,36,SAM,0.838936,3.44543527e-02,0.974389,161.7537
goes8_sa00,36,SAM,0.924915,2.60089539e-02,0.985233,142.6589
goes8_sa00,36,SAM,1.019705,2.14558109e-02,0.971794,151.8078
goes8_sa00,36,SAM,1.124210,3.31512872e-02,0.973751,167.9000
goes8_sa00,36,SAM,1.239425,3.53859380e-02,0.982940,146.9546
goes8_sa00,36,SAM,1.366448,2.36252743e-02,0.973730,152.3123
goes8_sa00,36,SAM,1.506489,4.01027282e-02,0.975380,175.1028
goes8_sa00,36,SAM,1.660883,2.51345159e-02,0.981226,149.3395
goes8_sa00,36,SAM,1.831099,3.48227422e-02,0.974368,168.6269
goes8_sa00,36,SAM,2.018760,2.86991938e-02,0.979456,151.8636
goes8_sa00,36,SAM,2.225654,3.84118951e-02,0.975857,169.7039
goes8_sa00,36,SAM,2.453751,2.98096029e-02,0.978986,152.7355
goes8_sa00,36,SAM,2.705225,3.68499766e-02,0.977938,158.0795
goes8_sa00,36,SAM,2.982471,3.30812127e-02,0.976596,158.0373
goes8_sa00,36,SAM,3.288131,3.58718205e-02,0.977636,159.5036
goes8_sa00,36,SAM,3.625117,3.14896408e-02,0.977396,155.1990
goes8_sa00,36,SAM,3.996639,3.23410958e-02,0.977456,155.8256
goes8_sa00,36,SAM,4.406236,3.62843582e-02,0.979038,156.7840
goes8_sa00,36,SAM,4.857812,3.34049790e-02,0.977769,156.0801
goes8_sa00,36,SAM,5.355667,3.76365318e-02,0.978579,158.8444
goes8_sa00,36,SAM,5.904545,3.30992807e-02,0.977765,155.8620
goes8_sa00,36,SAM,6.509675,3.32528340e-02,0.978288,155.3895
goes8_sa00,36,SAM,7.176822,3.52669084e-02,0.977234,159.5463
goes8_sa00,36,SAM,7.912343,3.30019231e-02,0.977719,155.8662
goes8_sa00,36,SAM,8.723243,3.33249399e-02,0.977073,157.2827
goes8_sa00,36,SAM,9.617249,3.20676479e-02,0.977175,156.0181
goes8_sa00,36,SAM,10.602877,3.20425305e-02,0.977286,155.8167
goes8_sa00,36,SAM,11.689518,3.28276760e-02,0.976967,157.0581
goes8_sa00,36,SAM,12.887524,3.32569459e-02,0.977789,155.9355
goes8_sa00,36,SAM,14.208308,3.60669863e-02,0.977372,160.1608
goes8_sa00,36,SAM,15.664454,3.24767220e-02,0.976970,156.7407
goes8_sa00,36,SAM,17.269833,3.74352855e-02,0.977813,160.5661
goes8_sa00,36,SAM,19.039740,3.28464498e-02,0.977183,156.7791
goes8_sa00,36,SAM,20.991037,3.26216379e-02,0.977353,156.2046
goes8_sa00,36,SAM,23.142314,3.44524312e-02,0.977140,158.7774
goes8_sa00,36,SAM,25.514065,3.31572301e-02,0.978248,155.3630
goes8_sa00,36,SAM,28.128887,3.41641994e-02,0.977120,158.4725
goes8_sa00,36,SAM,31.011689,3.26721331e-02,0.977270,156.4156
goes8_sa00,36,SAM,34.189937,3.56003346e-02,0.977284,159.8256
goes8_sa00,36,SAM,37.693910,3.28932123e-02,0.976974,157.1024
goes8_sa00,36,SAM,41.556988,3.23426433e-02,0.977747,155.3808
goes8_sa00,36,SAM,45.815977,3.38726128e-02,0.977659,156.6000
goes8_sa00,36,SAM,50.511449,3.32221521e-02,0.978278,155.3754
goes8_sa00,36,SAM,55.688140,3.28072452e-02,0.976965,157.0434
goes8_sa00,36,SAM,61.395366,3.68204175e-02,0.978871,157.4972
goes8_sa00,36,SAM,67.687500,3.27977849e-02,0.976965,157.0364
goes8_sa00,36,SAM,74.624487,3.21003173e-02,0.977128,156.1269
goes8_sa00,36,SAM,82.272413,3.74780297e-02,0.977836,160.5509
goes8_sa00,36,SAM,90.704142,3.30468033e-02,0.976999,157.1894
goes8_sa00,36,SAM,100.000000,3.26353969e-02,0.977315,156.2902
goes8_sa00,37,LAM,0.000000,2.52791406e-04,0.429674,48.6232
goes8_sa00,37,LAM,0.001000,2.20995135e-04,0.487111,67.4484
goes8_sa00,37,LAM,0.001102,2.17197731e-04,0.496009,68.7982
goes8_sa00,37,LAM,0.001215,2.12972342e-04,0.506381,69.9228
goes8_sa00,37,LAM,0.001340,2.08280629e-04,0.518513,71.3507
goes8_sa00,37,LAM,0.001477,2.03089719e-04,0.532728,72.6531
goes8_sa00,37,LAM,0.001629,1.97375353e-04,0.549379,73.9282
goes8_sa00,37,LAM,0.001796,1.91122681e-04,0.568852,75.1590
goes8_sa00,37,LAM,0.001980,1.84323755e-04,0.591705,76.5770
goes8_sa00,37,LAM,0.002183,1.76991327e-04,0.618281,77.0671
goes8_sa00,37,LAM,0.002406,1.69167686e-04,0.649311,78.7988
goes8_sa00,37,LAM,0.002653,1.60877519e-04,0.685060,78.5824
goes8_sa00,37,LAM,0.002925,1.52284308e-04,0.726187,80.5932
goes8_sa00,37,LAM,0.003225,1.43307677e-04,0.772362,78.8397
goes8_sa00,37,LAM,0.003555,1.34336613e-04,0.823267,81.6101
goes8_sa00,37,LAM,0.003919,1.24667147e-04,0.877058,76.5214
goes8_sa00,37,LAM,0.004321,1.13306645e-04,0.930137,79.0733
goes8_sa00,37,LAM,0.004764,9.87150047e-05,0.972034,116.4188
goes8_sa00,37,LAM,0.005252,1.45142574e-04,0.942274,155.8672
goes8_sa00,37,LAM,0.005790,1.67025931e-04,0.898377,175.6347
goes8_sa00,37,LAM,0.006384,1.82842361e-04,0.853633,179.2346
goes8_sa00,37,LAM,0.007038,1.96341583e-04,0.810402,179.9024
goes8_sa00,37,LAM,0.007759,2.08583294e-04,0.767660,179.9570
goes8_sa00,37,LAM,0.008555,2.20082948e-04,0.724542,179.9731
goes8_sa00,37,LAM,0.009431,2.31179110e-04,0.680357,179.9774
goes8_sa00,37,LAM,0.010398,2.42169487e-04,0.634552,179.9794
goes8_sa00,37,LAM,0.011464,2.53385363e-04,0.586749,179.9765
goes8_sa00,37,LAM,0.012638,2.65241388e-04,0.536888,179.9651
goes8_sa00,37,LAM,0.013934,2.78247297e-04,0.485520,179.9438
goes8_sa00,37,LAM,0.015362,2.92913717e-04,0.434233,179.9107
goes8_sa00,37,LAM,0.016936,3.09436625e-04,0.386016,179.8621
goes8_sa00,37,LAM,0.018672,3.27184216e-04,0.344894,179.7947
goes8_sa00,37,LAM,0.020585,3.44563423e-04,0.314210,179.7097
goes8_sa00,37,LAM,0.022695,3.59985746e-04,0.294562,179.6173
goes8_sa00,37,LAM,0.025021,3.73078985e-04,0.283706,179.5302
goes8_sa00,37,LAM,0.027585,3.84618419e-04,0.278417,179.4537
goes8_sa00,37,LAM,0.030412,3.95655855e-04,0.276095,179.3846
goes8_sa00,37,LAM,0.033529,4.06993979e-04,0.275163,179.3178
goes8_sa00,37,LAM,0.036966,4.19130674e-04,0.274818,179.2491
goes8_sa00,37,LAM,0.040754,4.32366617e-04,0.274701,179.1758
goes8_sa00,37,LAM,0.044931,4.46906113e-04,0.274664,179.0968
goes8_sa00,37,LAM,0.049535,4.62917613e-04,0.274654,179.0113
goes8_sa00,37,LAM,0.054612,4.80564013e-04,0.274651,178.9181
goes8_sa00,37,LAM,0.060209,5.00016561e-04,0.274650,178.8186
goes8_sa00,37,LAM,0.066379,5.21461245e-04,0.274650,178.7078
goes8_sa00,37,LAM,0.073182,5.45102223e-04,0.274650,178.5903
goes8_sa00,37,LAM,0.080683,5.71164259e-04,0.274650,178.4800
goes8_sa00,37,LAM,0.088951,5.99895017e-04,0.274650,178.3625
goes8_sa00,37,LAM,0.098068,6.31567439e-04,0.274650,178.1399
goes8_sa00,37,LAM,0.108118,6.66482165e-04,0.274650,177.8747
goes8_sa00,37,LAM,0.119199,7.04970291e-04,0.274650,177.9469
goes8_sa00,37,LAM,0.131415,7.47389377e-04,0.274650,176.1785
goes8_sa00,37,LAM,0.144883,7.94070993e-04,0.274650,174.3007
goes8_sa00,37,LAM,0.159731,8.44531330e-04,0.274650,166.5815
