beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,in_domain,omega_e_pred,rel_err_pred,alpha_rev_per_yr,beta_pole_min_deg,wall_s,error
135.00,0.9929,20.0,0.1000,1.0e-03,-1,5.23598776e-03,equilibrium,5.19900236e-03,5.19900236e-03,1.568224e-14,100.0000,1,132.2845,1.000000,1.851442e-03,1,5.19900236e-03,1.349674e-13,1.609856,0.6842,1.99,
165.00,0.9929,20.0,0.1000,1.0e-03,-1,5.23598776e-03,equilibrium,5.19900236e-03,5.19900236e-03,2.018671e-14,100.0000,1,149.6598,1.000000,1.635765e-03,1,5.19900236e-03,1.825146e-13,0.629384,0.4081,1.85,
15.00,0.7659,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,1.622078e-16,100.0000,1,24.9939,1.000000,1.114787e-02,1,1.33680625e-03,1.784286e-15,15.316921,12.2764,9.63,
45.00,0.7659,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,1.573416e-14,100.0000,1,52.9958,1.000000,1.640012e-02,1,1.33680625e-03,-1.401476e-13,11.572116,36.6185,7.95,
75.00,0.7659,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,7.785976e-15,100.0000,1,71.9152,1.000000,1.578132e-02,1,1.33680625e-03,-2.579104e-13,7.958642,64.6167,5.33,
105.00,0.7659,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,9.245846e-15,100.0000,1,101.5740,1.000000,1.895644e-02,1,1.33680625e-03,-4.022754e-14,7.578000,65.2710,4.94,
135.00,0.7659,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,5.661053e-14,100.0000,1,123.2150,1.000000,1.540376e-02,1,1.33680625e-03,6.376390e-13,9.959613,31.9322,5.44,
165.00,0.7659,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,8.532132e-14,100.0000,1,161.5050,1.000000,1.019719e-02,1,1.33680625e-03,7.902765e-13,12.368081,5.8124,5.53,
15.00,0.7841,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,0.000000e+00,100.0000,1,20.7057,1.000000,9.986639e-03,1,1.36849940e-03,3.010574e-15,15.326974,8.9242,10.08,
45.00,0.7841,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,1.806344e-14,100.0000,1,54.4145,1.000000,1.600938e-02,1,1.36849940e-03,-1.522716e-13,11.095420,37.9724,8.30,
75.00,0.7841,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,2.978883e-14,100.0000,1,86.4463,1.000000,1.844904e-02,1,1.36849940e-03,-3.029588e-13,7.625076,67.3050,5.08,
105.00,0.7841,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,1.109159e-14,100.0000,1,91.5257,1.000000,1.802699e-02,1,1.36849940e-03,-1.711273e-14,7.478895,62.8296,5.08,
135.00,0.7841,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,4.119732e-14,100.0000,1,134.3744,1.000000,1.642566e-02,1,1.36849940e-03,4.539628e-13,8.636599,45.0000,6.13,
165.00,0.7841,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,1.194722e-13,100.0000,1,169.4768,1.000000,6.764153e-03,1,1.36849940e-03,1.110902e-12,5.909650,0.3476,6.25,
15.00,0.8023,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,1.703512e-15,100.0000,1,33.7712,1.000000,1.202406e-02,1,1.40019255e-03,-1.084053e-15,13.717006,15.0000,9.05,
45.00,0.8023,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,2.632700e-15,100.0000,1,42.0109,1.000000,1.398991e-02,1,1.40019255e-03,-3.453483e-14,12.224361,29.4270,7.76,
75.00,0.8023,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,2.493322e-14,100.0000,1,73.1049,1.000000,1.719415e-02,1,1.40019255e-03,-2.809246e-13,8.702410,52.2504,11.50,
105.00,0.8023,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,2.663673e-14,100.0000,1,94.8275,1.000000,1.770835e-02,1,1.40019255e-03,-1.811917e-13,7.235139,62.6157,5.22,
135.00,0.8023,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,7.975533e-14,100.0000,1,146.3822,1.000000,1.332344e-02,1,1.40019255e-03,7.606955e-13,10.137483,27.4230,6.20,
165.00,0.8023,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,1.023656e-13,100.0000,1,165.7694,1.000000,7.672489e-03,1,1.40019255e-03,1.025514e-12,7.930659,1.0172,7.24,
15.00,0.8204,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,3.028739e-16,100.0000,1,12.8493,1.000000,8.831197e-03,1,1.43188570e-03,2.271555e-15,14.868572,6.4343,11.41,
45.00,0.8204,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,1.544657e-14,100.0000,1,57.5297,1.000000,1.519775e-02,1,1.43188570e-03,-1.897505e-13,10.192638,40.4915,8.01,
75.00,0.8204,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,1.226639e-14,100.0000,1,87.1680,1.000000,1.707163e-02,1,1.43188570e-03,-2.212494e-13,7.173688,70.1024,5.09,
105.00,0.8204,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,2.104974e-14,100.0000,1,110.5468,1.000000,1.628988e-02,1,1.43188570e-03,1.353847e-13,7.480969,55.1601,5.18,
135.00,0.8204,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,8.071591e-14,100.0000,1,142.0240,1.000000,1.309049e-02,1,1.43188570e-03,7.565791e-13,9.693382,29.7565,6.06,
165.00,0.8204,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,9.661679e-14,100.0000,1,159.9560,1.000000,8.644395e-03,1,1.43188570e-03,9.287630e-13,11.758937,3.0628,5.94,
15.00,0.8386,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,1.333419e-15,100.0000,1,34.8798,1.000000,1.124850e-02,1,1.46357885e-03,1.674182e-14,13.105868,15.0000,9.12,
45.00,0.8386,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,3.200206e-14,100.0000,1,62.6028,1.000000,1.561574e-02,1,1.46357885e-03,-3.105385e-13,8.824277,45.0000,6.73,
75.00,0.8386,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,2.266812e-14,100.0000,1,67.7208,1.000000,1.856371e-02,1,1.46357885e-03,-2.869814e-13,7.279514,63.8847,5.28,
105.00,0.8386,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,1.526024e-14,100.0000,1,92.9575,1.000000,1.631662e-02,1,1.46357885e-03,-3.111311e-15,7.129103,59.0489,5.06,
135.00,0.8386,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,8.696855e-14,100.0000,1,137.2848,1.000000,1.560989e-02,1,1.46357885e-03,8.212380e-13,10.249545,20.8508,5.57,
165.00,0.8386,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,1.177853e-13,100.0000,1,169.8022,1.000000,1.452855e-02,1,1.46357885e-03,1.165853e-12,5.329466,0.5346,5.42,
15.00,0.8567,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,1.450174e-15,100.0000,1,26.7575,1.000000,1.043803e-02,1,1.49527199e-03,5.655678e-15,13.141301,15.0000,9.00,
45.00,0.8567,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,4.205504e-15,100.0000,1,45.0722,1.000000,1.259299e-02,1,1.49527199e-03,-2.349282e-14,11.405348,29.2924,8.40,
75.00,0.8567,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,1.450174e-14,100.0000,1,69.8262,1.000000,1.555925e-02,1,1.49527199e-03,-2.516052e-13,7.821062,54.1283,6.63,
105.00,0.8567,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,8.846060e-15,100.0000,1,96.0121,1.000000,1.576395e-02,1,1.49527199e-03,-8.004960e-14,6.754003,69.9587,5.02,
135.00,0.8567,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,5.119114e-14,100.0000,1,133.7808,1.000000,1.399813e-02,1,1.49527199e-03,5.048055e-13,8.115359,42.7720,5.33,
165.00,0.8567,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,9.092590e-14,100.0000,1,166.4246,1.000000,8.002779e-03,1,1.49527199e-03,9.514591e-13,11.212764,3.4988,5.92,
15.00,0.8749,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,0.000000e+00,100.0000,1,16.7735,1.000000,7.607413e-03,1,1.52696514e-03,2.556134e-15,14.044448,4.5636,10.30,
45.00,0.8749,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,2.044907e-14,100.0000,1,53.9247,1.000000,1.364957e-02,1,1.52696514e-03,-1.570602e-13,9.594327,39.5958,7.21,
75.00,0.8749,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,1.377472e-14,100.0000,1,96.4910,1.000000,1.532115e-02,1,1.52696514e-03,-1.935562e-13,6.652881,73.8512,4.75,
105.00,0.8749,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,3.677993e-14,100.0000,1,124.0367,1.000000,1.401625e-02,1,1.52696514e-03,3.527465e-13,7.544570,47.4278,5.02,
135.00,0.8749,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,7.682603e-14,100.0000,1,135.2598,1.000000,1.180524e-02,1,1.52696514e-03,8.114306e-13,9.188560,28.1934,5.16,
165.00,0.8749,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,8.832864e-14,100.0000,1,168.5287,1.000000,8.030963e-03,1,1.52696514e-03,9.386693e-13,10.914765,4.8472,5.09,
15.00,0.8930,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,5.564797e-16,100.0000,1,24.1790,1.000000,9.601157e-03,1,1.55865829e-03,4.730078e-15,12.740979,15.0000,7.92,
45.00,0.8930,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,3.603206e-14,100.0000,1,52.7537,1.000000,1.382219e-02,1,1.55865829e-03,-2.623802e-13,8.510137,45.0000,5.85,
75.00,0.8930,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,1.711175e-14,100.0000,1,98.4364,1.000000,1.476636e-02,1,1.55865829e-03,-1.658310e-13,6.493215,70.9949,4.34,
105.00,0.8930,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,5.356117e-14,100.0000,1,124.5220,1.000000,1.291526e-02,1,1.55865829e-03,5.578709e-13,7.908307,41.1474,4.71,
135.00,0.8930,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,9.348859e-14,100.0000,1,150.8426,1.000000,8.752936e-03,1,1.55865829e-03,9.117920e-13,10.370414,10.3462,4.95,
165.00,0.8930,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,1.065659e-13,100.0000,1,169.1004,1.000000,7.126771e-03,1,1.55865829e-03,1.071641e-12,9.782473,0.3563,5.96,
15.00,0.9112,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,2.863297e-15,100.0000,1,33.4052,1.000000,1.005731e-02,1,1.59035144e-03,1.336205e-14,11.943334,15.0000,7.68,
45.00,0.9112,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,4.676719e-14,100.0000,1,58.0815,1.000000,1.376796e-02,1,1.59035144e-03,-3.416868e-13,7.790288,45.0000,5.50,
75.00,0.9112,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,1.077145e-14,100.0000,1,109.9070,1.000000,1.410521e-02,1,1.59035144e-03,2.440620e-14,6.462624,62.7670,4.21,
105.00,0.9112,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,6.571949e-14,100.0000,1,124.0533,1.000000,1.159944e-02,1,1.59035144e-03,6.933270e-13,8.459183,32.3310,4.79,
135.00,0.9112,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,9.557959e-14,100.0000,1,156.8390,1.000000,7.511382e-03,1,1.59035144e-03,9.608408e-13,10.519123,3.9457,4.97,
165.00,0.9112,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,1.013062e-13,100.0000,1,162.1549,1.000000,7.277960e-03,1,1.59035144e-03,1.021243e-12,10.588587,2.4775,5.19,
15.00,0.9364,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,5.307000e-16,100.0000,1,23.4144,1.000000,8.589817e-03,1,1.63437306e-03,5.041650e-15,12.391539,13.3748,7.81,
45.00,0.9364,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,1.034865e-14,100.0000,1,54.9574,1.000000,1.250749e-02,1,1.63437306e-03,-1.876024e-13,8.551020,42.6362,6.06,
75.00,0.9364,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,1.353285e-14,100.0000,1,103.2029,1.000000,1.366197e-02,1,1.63437306e-03,-1.742023e-13,6.245971,72.6880,4.15,
105.00,0.9364,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,4.418077e-14,100.0000,1,127.1459,1.000000,1.236391e-02,1,1.63437306e-03,4.338472e-13,7.191971,45.3204,4.38,
135.00,0.9364,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,8.995365e-14,100.0000,1,141.5792,1.000000,9.059887e-03,1,1.63437306e-03,8.731341e-13,9.519661,15.7740,4.67,
165.00,0.9364,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,1.261739e-13,100.0000,1,175.4867,1.000000,5.355695e-03,1,1.63437306e-03,1.265852e-12,3.800482,0.2896,4.49,
15.00,0.9435,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,2.633634e-16,100.0000,1,19.0337,1.000000,8.283923e-03,1,1.64670152e-03,5.003904e-15,12.400473,12.3101,8.02,
45.00,0.9435,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,2.567793e-14,100.0000,1,62.8111,1.000000,1.227957e-02,1,1.64670152e-03,-1.852761e-13,8.615765,41.4119,6.12,
75.00,0.9435,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,1.883048e-14,100.0000,1,99.1119,1.000000,1.348977e-02,1,1.64670152e-03,-1.559111e-13,6.217298,71.6392,4.49,
105.00,0.9435,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,4.240150e-14,100.0000,1,110.2467,1.000000,1.232954e-02,1,1.64670152e-03,4.433722e-13,7.060275,46.3318,4.65,
135.00,0.9435,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,8.058919e-14,100.0000,1,153.5244,1.000000,9.190403e-03,1,1.64670152e-03,8.484251e-13,9.333121,17.2852,4.68,
165.00,0.9435,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,1.249659e-13,100.0000,1,170.5905,1.000000,5.244602e-03,1,1.64670152e-03,1.277181e-12,1.940023,0.2440,4.85,
15.00,0.9506,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,1.307031e-16,100.0000,1,26.1791,1.000000,8.114584e-03,1,1.65902999e-03,3.398282e-15,12.375563,11.7260,9.01,
45.00,0.9506,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,9.410626e-15,100.0000,1,58.6082,1.000000,1.203754e-02,1,1.65902999e-03,-1.624640e-13,8.635145,40.9480,6.33,
75.00,0.9506,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,2.875469e-14,100.0000,1,95.3623,1.000000,1.328528e-02,1,1.65902999e-03,-1.550139e-13,6.182719,70.9644,4.23,
105.00,0.9506,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,4.483118e-14,100.0000,1,126.8229,1.000000,1.217242e-02,1,1.65902999e-03,3.638776e-13,6.964930,46.8717,4.42,
135.00,0.9506,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,8.874743e-14,100.0000,1,153.1830,1.000000,9.209320e-03,1,1.65902999e-03,8.844682e-13,9.183869,18.4377,4.58,
165.00,0.9506,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,1.212925e-13,100.0000,1,173.9664,1.000000,5.311023e-03,1,1.65902999e-03,1.247431e-12,3.909368,0.6344,4.14,
15.00,0.9576,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,6.486952e-16,100.0000,1,23.6996,1.000000,7.877397e-03,1,1.67135845e-03,3.762432e-15,12.333969,10.9893,7.53,
45.00,0.9576,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,7.524864e-15,100.0000,1,57.4746,1.000000,1.184313e-02,1,1.67135845e-03,-1.185815e-13,8.631762,40.4951,5.79,
75.00,0.9576,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,2.750468e-14,100.0000,1,89.2234,1.000000,1.316841e-02,1,1.67135845e-03,-1.925327e-13,6.144357,70.6932,3.79,
105.00,0.9576,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,4.372206e-14,100.0000,1,106.5351,1.000000,1.204898e-02,1,1.67135845e-03,3.822112e-13,6.890052,47.2821,3.85,
135.00,0.9576,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,8.731437e-14,100.0000,1,155.1295,1.000000,9.210147e-03,1,1.67135845e-03,8.721058e-13,9.057049,19.1612,4.37,
165.00,0.9576,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,1.277930e-13,100.0000,1,169.2758,1.000000,5.374535e-03,1,1.67135845e-03,1.238489e-12,4.170230,0.7398,4.02,
15.00,0.9647,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,5.151562e-16,100.0000,1,22.2878,1.000000,7.804935e-03,1,1.68368692e-03,4.121250e-15,12.282372,10.4814,6.92,
45.00,0.9647,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,1.056070e-14,100.0000,1,55.8900,1.000000,1.168861e-02,1,1.68368692e-03,-1.302057e-13,8.614677,39.8209,5.18,
75.00,0.9647,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,1.171980e-14,100.0000,1,88.9756,1.000000,1.300633e-02,1,1.68368692e-03,-1.430846e-13,6.103991,70.5103,3.38,
105.00,0.9647,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,3.606093e-14,100.0000,1,130.3388,1.000000,1.198941e-02,1,1.68368692e-03,3.740034e-13,6.825595,47.4333,3.75,
135.00,0.9647,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,9.234175e-14,100.0000,1,142.5884,1.000000,9.198956e-03,1,1.68368692e-03,8.621139e-13,8.940737,19.9854,3.90,
165.00,0.9647,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,1.179708e-13,100.0000,1,177.5712,1.000000,5.411886e-03,1,1.68368692e-03,1.190268e-12,4.399691,0.3338,3.83,
15.00,0.9717,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,5.114115e-16,100.0000,1,23.0125,1.000000,7.665095e-03,1,1.69601539e-03,2.557057e-15,12.224109,10.1196,6.98,
45.00,0.9717,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,1.559805e-14,100.0000,1,47.7334,1.000000,1.144399e-02,1,1.69601539e-03,-1.232502e-13,8.588580,39.4797,5.15,
75.00,0.9717,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,2.518702e-14,100.0000,1,95.8343,1.000000,1.284896e-02,1,1.69601539e-03,-1.555969e-13,6.062387,70.3879,3.71,
105.00,0.9717,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,4.423709e-14,100.0000,1,114.8885,1.000000,1.182862e-02,1,1.69601539e-03,3.822801e-13,6.768368,47.6252,4.21,
135.00,0.9717,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,8.425504e-14,100.0000,1,144.3087,1.000000,9.128595e-03,1,1.69601539e-03,8.333450e-13,8.838410,20.2602,3.87,
165.00,0.9717,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,1.154511e-13,100.0000,1,167.9265,1.000000,5.454888e-03,1,1.69601539e-03,1.168320e-12,4.550297,0.6811,3.56,
15.00,0.9788,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,1.015442e-15,100.0000,1,20.3313,1.000000,7.507370e-03,1,1.70834385e-03,5.077208e-15,12.161863,10.1170,6.38,
45.00,0.9788,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,1.167758e-14,100.0000,1,60.9549,1.000000,1.136486e-02,1,1.70834385e-03,-9.900556e-14,8.556968,39.1947,4.81,
75.00,0.9788,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,2.195893e-14,100.0000,1,73.4898,1.000000,1.269538e-02,1,1.70834385e-03,-2.032153e-13,6.019237,70.4414,3.54,
105.00,0.9788,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,4.315627e-14,100.0000,1,127.7678,1.000000,1.158655e-02,1,1.70834385e-03,3.694938e-13,6.715179,47.5271,3.46,
135.00,0.9788,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,9.177054e-14,100.0000,1,143.9786,1.000000,9.104847e-03,1,1.70834385e-03,8.668064e-13,8.741070,20.6190,4.33,
165.00,0.9788,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,1.151257e-13,100.0000,1,169.0569,1.000000,5.475490e-03,1,1.70834385e-03,1.139833e-12,4.669194,0.9629,3.85,
15.00,0.9859,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,1.260208e-16,100.0000,1,24.5441,1.000000,7.346599e-03,1,1.72067232e-03,3.150519e-15,12.096047,9.5047,6.82,
45.00,0.9859,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,2.671640e-14,100.0000,1,55.3109,1.000000,1.118518e-02,1,1.72067232e-03,-1.216100e-13,8.521622,39.3455,5.03,
75.00,0.9859,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,4.158685e-14,100.0000,1,78.0026,1.000000,1.254144e-02,1,1.72067232e-03,-1.921817e-13,5.978621,72.1993,3.23,
105.00,0.9859,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,3.604194e-14,100.0000,1,132.2009,1.000000,1.151847e-02,1,1.72067232e-03,3.751638e-13,6.666144,47.6574,3.50,
135.00,0.9859,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,8.972678e-14,100.0000,1,140.3754,1.000000,9.062811e-03,1,1.72067232e-03,8.496320e-13,8.650640,20.9421,3.97,
165.00,0.9859,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,1.121585e-13,100.0000,1,173.1281,1.000000,5.477310e-03,1,1.72067232e-03,1.092978e-12,4.748697,0.5626,4.18,
15.00,0.9929,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,3.753728e-16,100.0000,1,16.9863,1.000000,7.297315e-03,1,1.73300079e-03,3.128106e-15,12.028339,9.1932,6.32,
45.00,0.9929,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,2.790271e-14,100.0000,1,57.2398,1.000000,1.105530e-02,1,1.73300079e-03,-2.182167e-13,8.482592,44.0329,4.53,
75.00,0.9929,60.0,0.1000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,2.339824e-14,100.0000,1,98.2094,1.000000,1.239082e-02,1,1.73300079e-03,-2.040777e-13,5.935529,70.3364,3.28,
