label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 0.1,0.1000,1.0e-03,1.653444,1.19288141e-01,119.0136,338.2492,0.972834,6.065265e-06
J = 0.1,0.1000,1.0e-03,1.660111,1.18389347e-01,119.2070,338.3295,0.972646,6.039883e-06
J = 0.1,0.1000,1.0e-03,1.666778,1.17516802e-01,119.3953,338.4082,0.972443,5.990094e-06
J = 0.1,0.1000,1.0e-03,1.673445,1.16673976e-01,119.5774,338.4849,0.972223,5.913245e-06
J = 0.1,0.1000,1.0e-03,1.680112,1.15864495e-01,119.7521,338.5593,0.971988,5.806666e-06
J = 0.1,0.1000,1.0e-03,1.686779,1.15092128e-01,119.9183,338.6307,0.971737,5.667720e-06
J = 0.1,0.1000,1.0e-03,1.693446,1.14360765e-01,120.0745,338.6988,0.971471,5.493874e-06
J = 0.1,0.1000,1.0e-03,1.700113,1.13674382e-01,120.2194,338.7630,0.971192,5.282771e-06
J = 0.1,0.1000,1.0e-03,1.706780,1.13037011e-01,120.3515,338.8230,0.970899,5.032315e-06
J = 0.1,0.1000,1.0e-03,1.713448,1.12452704e-01,120.4696,338.8781,0.970593,4.740761e-06
J = 0.1,0.1000,1.0e-03,1.720115,1.11925469e-01,120.5720,338.9281,0.970277,4.406805e-06
J = 0.1,0.1000,1.0e-03,1.726782,1.11459235e-01,120.6574,338.9723,0.969952,4.029680e-06
J = 0.1,0.1000,1.0e-03,1.733449,1.11057785e-01,120.7245,339.0104,0.969619,3.609241e-06
J = 0.1,0.1000,1.0e-03,1.740116,1.10724687e-01,120.7719,339.0420,0.969280,3.146047e-06
J = 0.1,0.1000,1.0e-03,1.746783,1.10463241e-01,120.7983,339.0668,0.968937,2.641433e-06
J = 0.1,0.1000,1.0e-03,1.753450,1.10276403e-01,120.8027,339.0844,0.968593,2.097561e-06
J = 0.1,0.1000,1.0e-03,1.760117,1.10166716e-01,120.7842,339.0945,0.968249,1.517443e-06
J = 0.1,0.1000,1.0e-03,1.766784,1.10136256e-01,120.7419,339.0970,0.967908,9.049745e-07
J = 0.1,0.1000,1.0e-03,1.773452,1.10186559e-01,120.6751,339.0919,0.967573,2.648996e-07
J = 0.1,0.1000,1.0e-03,1.780119,1.10318574e-01,120.5836,339.0789,0.967245,3.972120e-07
J = 0.1,0.1000,1.0e-03,1.786786,1.10532611e-01,120.4670,339.0583,0.966927,1.075030e-06
J = 0.1,0.1000,1.0e-03,1.793453,1.10828306e-01,120.3255,339.0301,0.966621,1.761553e-06
J = 0.1,0.1000,1.0e-03,1.800120,1.11204597e-01,120.1593,338.9946,0.966328,2.449214e-06
J = 0.1,0.1000,1.0e-03,1.806787,1.11659706e-01,119.9689,338.9520,0.966051,3.130014e-06
J = 0.1,0.1000,1.0e-03,1.813454,1.12191139e-01,119.7550,338.9028,0.965790,3.795672e-06
J = 0.1,0.1000,1.0e-03,1.820121,1.12795703e-01,119.5188,338.8475,0.965547,4.437803e-06
J = 0.1,0.1000,1.0e-03,1.826788,1.13469531e-01,119.2613,338.7866,0.965322,5.048097e-06
J = 0.1,0.1000,1.0e-03,1.833456,1.14208125e-01,118.9841,338.7208,0.965116,5.618530e-06
J = 0.1,0.1000,1.0e-03,1.840123,1.15006416e-01,118.6888,338.6509,0.964930,6.141569e-06
J = 0.1,0.1000,1.0e-03,1.846790,1.15858829e-01,118.3774,338.5774,0.964764,6.610391e-06
J = 0.1,0.1000,1.0e-03,1.853457,1.16759372e-01,118.0517,338.5013,0.964617,7.019089e-06
J = 0.1,0.1000,1.0e-03,1.860124,1.17701724e-01,117.7141,338.4233,0.964489,7.362864e-06
J = 0.1,0.1000,1.0e-03,1.866791,1.18679339e-01,117.3666,338.3443,0.964381,7.638187e-06
J = 0.1,0.1000,1.0e-03,1.873458,1.19685552e-01,117.0118,338.2649,0.964291,7.842918e-06
J = 0.1,0.1000,1.0e-03,1.880125,1.20713685e-01,116.6520,338.1861,0.964218,7.976366e-06
J = 0.1,0.1000,1.0e-03,1.886792,1.21757154e-01,116.2895,338.1086,0.964163,8.039296e-06
J = 0.1,0.1000,1.0e-03,1.893460,1.22809569e-01,115.9269,338.0329,0.964123,8.033858e-06
J = 0.1,0.1000,1.0e-03,1.900127,1.23864822e-01,115.5663,337.9597,0.964100,7.963462e-06
J = 0.1,0.1000,1.0e-03,1.906794,1.24917165e-01,115.2100,337.8896,0.964091,7.832594e-06
J = 0.1,0.1000,1.0e-03,1.913461,1.25961268e-01,114.8601,337.8230,0.964096,7.646599e-06
J = 0.1,0.1000,1.0e-03,1.920128,1.26992273e-01,114.5185,337.7601,0.964114,7.411438e-06
J = 0.1,0.1000,1.0e-03,1.926795,1.28005809e-01,114.1870,337.7014,0.964145,7.133452e-06
J = 0.1,0.1000,1.0e-03,1.933462,1.28998018e-01,113.8673,337.6471,0.964187,6.819124e-06
J = 0.1,0.1000,1.0e-03,1.940129,1.29965542e-01,113.5607,337.5971,0.964240,6.474886e-06
J = 0.1,0.1000,1.0e-03,1.946796,1.30905516e-01,113.2684,337.5515,0.964304,6.106948e-06
J = 0.1,0.1000,1.0e-03,1.953464,1.31815540e-01,112.9916,337.5104,0.964377,5.721165e-06
J = 0.1,0.1000,1.0e-03,1.960131,1.32693646e-01,112.7310,337.4735,0.964458,5.322949e-06
J = 0.1,0.1000,1.0e-03,1.966798,1.33538268e-01,112.4874,337.4407,0.964548,4.917207e-06
J = 0.1,0.1000,1.0e-03,1.973465,1.34348192e-01,112.2611,337.4119,0.964645,4.508313e-06
J = 0.1,0.1000,1.0e-03,1.980132,1.35122525e-01,112.0525,337.3867,0.964749,4.100101e-06
J = 0.1,0.1000,1.0e-03,1.986799,1.35860648e-01,111.8618,337.3650,0.964860,3.695879e-06
J = 0.1,0.1000,1.0e-03,1.993466,1.36562184e-01,111.6891,337.3463,0.964976,3.298455e-06
J = 0.1,0.1000,1.0e-03,2.000133,1.37226956e-01,111.5341,337.3303,0.965097,2.910167e-06
J = 0.1,0.1000,1.0e-03,2.006800,1.37854958e-01,111.3968,337.3168,0.965223,2.532928e-06
J = 0.1,0.1000,1.0e-03,2.013468,1.38446327e-01,111.2767,337.3055,0.965352,2.168262e-06
J = 0.1,0.1000,1.0e-03,2.020135,1.39001313e-01,111.1736,337.2959,0.965486,1.817345e-06
J = 0.1,0.1000,1.0e-03,2.026802,1.39520260e-01,111.0869,337.2877,0.965622,1.481051e-06
J = 0.1,0.1000,1.0e-03,2.033469,1.40003585e-01,111.0160,337.2807,0.965761,1.159985e-06
J = 0.1,0.1000,1.0e-03,2.040136,1.40451765e-01,110.9604,337.2745,0.965902,8.545182e-07
J = 0.1,0.1000,1.0e-03,2.046803,1.40865319e-01,110.9195,337.2689,0.966044,5.648251e-07
J = 0.1,0.1000,1.0e-03,2.053470,1.41244802e-01,110.8925,337.2636,0.966188,2.909082e-07
J = 0.1,0.1000,1.0e-03,2.060137,1.41590792e-01,110.8788,337.2584,0.966333,3.262707e-08
J = 0.1,0.1000,1.0e-03,2.066804,1.41903888e-01,110.8777,337.2530,0.966479,2.102781e-07
J = 0.1,0.1000,1.0e-03,2.073472,1.42184701e-01,110.8884,337.2472,0.966624,4.381662e-07
J = 0.1,0.1000,1.0e-03,2.080139,1.42433852e-01,110.9103,337.2410,0.966769,6.514756e-07
J = 0.1,0.1000,1.0e-03,2.086806,1.42651966e-01,110.9425,337.2340,0.966914,8.507076e-07
J = 0.1,0.1000,1.0e-03,2.093473,1.42839678e-01,110.9844,337.2263,0.967058,1.036413e-06
J = 0.1,0.1000,1.0e-03,2.100140,1.42997621e-01,111.0353,337.2177,0.967201,1.209180e-06
J = 0.1,0.1000,1.0e-03,2.106807,1.43126435e-01,111.0945,337.2082,0.967343,1.369619e-06
J = 0.1,0.1000,1.0e-03,2.113474,1.43226759e-01,111.1614,337.1977,0.967483,1.518359e-06
J = 0.1,0.1000,1.0e-03,2.120141,1.43299237e-01,111.2352,337.1861,0.967622,1.656036e-06
J = 0.1,0.1000,1.0e-03,2.126808,1.43344514e-01,111.3155,337.1734,0.967758,1.783287e-06
J = 0.1,0.1000,1.0e-03,2.133476,1.43363238e-01,111.4015,337.1598,0.967892,1.900741e-06
J = 0.1,0.1000,1.0e-03,2.140143,1.43356060e-01,111.4928,337.1451,0.968024,2.009021e-06
J = 0.1,0.1000,1.0e-03,2.146810,1.43323635e-01,111.5888,337.1294,0.968153,2.108733e-06
J = 0.1,0.1000,1.0e-03,2.153477,1.43266620e-01,111.6891,337.1128,0.968279,2.200465e-06
J = 0.1,0.1000,1.0e-03,2.160144,1.43185679e-01,111.7930,337.0954,0.968403,2.284784e-06
J = 0.1,0.1000,1.0e-03,2.166811,1.43081477e-01,111.9003,337.0772,0.968523,2.362235e-06
J = 0.1,0.1000,1.0e-03,2.173478,1.42954687e-01,112.0105,337.0583,0.968641,2.433339e-06
J = 0.1,0.1000,1.0e-03,2.180145,1.42805983e-01,112.1232,337.0388,0.968755,2.498587e-06
J = 0.1,0.1000,1.0e-03,2.186812,1.42636048e-01,112.2380,337.0187,0.968866,2.558447e-06
J = 0.1,0.1000,1.0e-03,2.193480,1.42445567e-01,112.3547,336.9984,0.968973,2.613356e-06
J = 0.1,0.1000,1.0e-03,2.200147,1.42235235e-01,112.4729,336.9777,0.969076,2.663726e-06
J = 0.1,0.1000,1.0e-03,2.206814,1.42005747e-01,112.5923,336.9568,0.969176,2.709936e-06
J = 0.1,0.1000,1.0e-03,2.213481,1.41757808e-01,112.7127,336.9359,0.969272,2.752343e-06
J = 0.1,0.1000,1.0e-03,2.220148,1.41492129e-01,112.8339,336.9150,0.969364,2.791270e-06
J = 0.1,0.1000,1.0e-03,2.226815,1.41209425e-01,112.9555,336.8943,0.969452,2.827016e-06
J = 0.1,0.1000,1.0e-03,2.233482,1.40910419e-01,113.0775,336.8739,0.969536,2.859852e-06
J = 0.1,0.1000,1.0e-03,2.240149,1.40595840e-01,113.1995,336.8538,0.969616,2.890021e-06
J = 0.1,0.1000,1.0e-03,2.246816,1.40266426e-01,113.3216,336.8342,0.969692,2.917743e-06
J = 0.1,0.1000,1.0e-03,2.253484,1.39922920e-01,113.4434,336.8151,0.969763,2.943210e-06
J = 0.1,0.1000,1.0e-03,2.260151,1.39566073e-01,113.5648,336.7967,0.969830,2.966592e-06
J = 0.1,0.1000,1.0e-03,2.266818,1.39196645e-01,113.6857,336.7791,0.969892,2.988035e-06
J = 0.1,0.1000,1.0e-03,2.273485,1.38815403e-01,113.8059,336.7623,0.969950,3.007662e-06
J = 0.1,0.1000,1.0e-03,2.280152,1.38423124e-01,113.9254,336.7464,0.970003,3.025574e-06
J = 0.1,0.1000,1.0e-03,2.286819,1.38020591e-01,114.0439,336.7315,0.970052,3.041853e-06
J = 0.1,0.1000,1.0e-03,2.293486,1.37608599e-01,114.1613,336.7176,0.970096,3.056560e-06
J = 0.1,0.1000,1.0e-03,2.300153,1.37187952e-01,114.2776,336.7048,0.970135,3.069737e-06
J = 0.1,0.1000,1.0e-03,2.306820,1.36759462e-01,114.3926,336.6932,0.970170,3.081411e-06
J = 0.1,0.1000,1.0e-03,2.313488,1.36323954e-01,114.5062,336.6828,0.970199,3.091590e-06
J = 0.1,0.1000,1.0e-03,2.320155,1.35882260e-01,114.6183,336.6737,0.970224,3.100267e-06
J = 0.1,0.1000,1.0e-03,2.326822,1.35435224e-01,114.7286,336.6659,0.970243,3.107420e-06
J = 0.1,0.1000,1.0e-03,2.333489,1.34983700e-01,114.8372,336.6593,0.970258,3.113016e-06
J = 0.1,0.1000,1.0e-03,2.340156,1.34528552e-01,114.9438,336.6542,0.970268,3.117009e-06
J = 0.1,0.1000,1.0e-03,2.346823,1.34070656e-01,115.0484,336.6504,0.970273,3.119340e-06
J = 0.1,0.1000,1.0e-03,2.353490,1.33610893e-01,115.1507,336.6481,0.970272,3.119944e-06
J = 0.1,0.1000,1.0e-03,2.360157,1.33150159e-01,115.2506,336.6472,0.970267,3.118746e-06
J = 0.1,0.1000,1.0e-03,2.366824,1.32689355e-01,115.3481,336.6478,0.970257,3.115664e-06
J = 0.1,0.1000,1.0e-03,2.373492,1.32229391e-01,115.4429,336.6498,0.970241,3.110612e-06
J = 0.1,0.1000,1.0e-03,2.380159,1.31771184e-01,115.5348,336.6533,0.970221,3.103499e-06
J = 0.1,0.1000,1.0e-03,2.386826,1.31315658e-01,115.6238,336.6584,0.970196,3.094233e-06
J = 0.1,0.1000,1.0e-03,2.393493,1.30863739e-01,115.7096,336.6650,0.970166,3.082722e-06
J = 0.1,0.1000,1.0e-03,2.400160,1.30416358e-01,115.7921,336.6731,0.970131,3.068873e-06
J = 0.1,0.1000,1.0e-03,2.406827,1.29974447e-01,115.8711,336.6828,0.970091,3.052598e-06
J = 0.1,0.1000,1.0e-03,2.413494,1.29538936e-01,115.9464,336.6940,0.970046,3.033814e-06
J = 0.1,0.1000,1.0e-03,2.420161,1.29110752e-01,116.0179,336.7069,0.969997,3.012445e-06
J = 0.1,0.1000,1.0e-03,2.426828,1.28690818e-01,116.0855,336.7213,0.969944,2.988424e-06
J = 0.1,0.1000,1.0e-03,2.433496,1.28280046e-01,116.1488,336.7374,0.969886,2.961695e-06
J = 0.1,0.1000,1.0e-03,2.440163,1.27879338e-01,116.2079,336.7551,0.969824,2.932213e-06
J = 0.1,0.1000,1.0e-03,2.446830,1.27489582e-01,116.2625,336.7745,0.969758,2.899952e-06
J = 0.1,0.1000,1.0e-03,2.453497,1.27111648e-01,116.3125,336.7955,0.969689,2.864898e-06
J = 0.1,0.1000,1.0e-03,2.460164,1.26746383e-01,116.3577,336.8183,0.969615,2.827061e-06
J = 0.1,0.1000,1.0e-03,2.466831,1.26394610e-01,116.3981,336.8427,0.969539,2.786466e-06
J = 0.1,0.1000,1.0e-03,2.473498,1.26057123e-01,116.4335,336.8689,0.969459,2.743163e-06
J = 0.1,0.1000,1.0e-03,2.480165,1.25734683e-01,116.4638,336.8969,0.969376,2.697227e-06
J = 0.1,0.1000,1.0e-03,2.486832,1.25428015e-01,116.4890,336.9267,0.969290,2.648753e-06
J = 0.1,0.1000,1.0e-03,2.493500,1.25137801e-01,116.5089,336.9582,0.969202,2.597864e-06
J = 0.1,0.1000,1.0e-03,2.500167,1.24864681e-01,116.5236,336.9916,0.969112,2.544709e-06
J = 0.1,0.1000,1.0e-03,2.506834,1.24609247e-01,116.5330,337.0268,0.969020,2.489462e-06
J = 0.1,0.1000,1.0e-03,2.513501,1.24372034e-01,116.5371,337.0639,0.968927,2.432323e-06
J = 0.1,0.1000,1.0e-03,2.520168,1.24153527e-01,116.5358,337.1028,0.968832,2.373518e-06
J = 0.1,0.1000,1.0e-03,2.526835,1.23954149e-01,116.5294,337.1437,0.968737,2.313297e-06
J = 0.1,0.1000,1.0e-03,2.533502,1.23774263e-01,116.5178,337.1864,0.968641,2.251930e-06
J = 0.1,0.1000,1.0e-03,2.540169,1.23614167e-01,116.5011,337.2310,0.968544,2.189710e-06
J = 0.1,0.1000,1.0e-03,2.546836,1.23474091e-01,116.4794,337.2774,0.968447,2.126946e-06
J = 0.1,0.1000,1.0e-03,2.553504,1.23354201e-01,116.4529,337.3258,0.968351,2.063963e-06
J = 0.1,0.1000,1.0e-03,2.560171,1.23254589e-01,116.4217,337.3760,0.968256,2.001096e-06
J = 0.1,0.1000,1.0e-03,2.566838,1.23175280e-01,116.3861,337.4281,0.968161,1.938687e-06
J = 0.1,0.1000,1.0e-03,2.573505,1.23116230e-01,116.3462,337.4820,0.968068,1.877081e-06
J = 0.1,0.1000,1.0e-03,2.580172,1.23077321e-01,116.3024,337.5377,0.967975,1.816623e-06
J = 0.1,0.1000,1.0e-03,2.586839,1.23058372e-01,116.2548,337.5952,0.967885,1.757648e-06
J = 0.1,0.1000,1.0e-03,2.593506,1.23059131e-01,116.2037,337.6543,0.967797,1.700482e-06
J = 0.1,0.1000,1.0e-03,2.600173,1.23079284e-01,116.1495,337.7151,0.967711,1.645433e-06
J = 0.1,0.1000,1.0e-03,2.606840,1.23118455e-01,116.0925,337.7775,0.967627,1.592786e-06
J = 0.1,0.1000,1.0e-03,2.613508,1.23176208e-01,116.0330,337.8413,0.967546,1.542802e-06
J = 0.1,0.1000,1.0e-03,2.620175,1.23252056e-01,115.9714,337.9066,0.967467,1.495708e-06
J = 0.1,0.1000,1.0e-03,2.626842,1.23345457e-01,115.9080,337.9731,0.967392,1.451698e-06
J = 0.1,0.1000,1.0e-03,2.633509,1.23455828e-01,115.8432,338.0409,0.967319,1.410926e-06
J = 0.1,0.1000,1.0e-03,2.640176,1.23582543e-01,115.7774,338.1097,0.967250,1.373501e-06
J = 0.1,0.1000,1.0e-03,2.646843,1.23724942e-01,115.7110,338.1794,0.967183,1.339492e-06
J = 0.1,0.1000,1.0e-03,2.653510,1.23882333e-01,115.6443,338.2500,0.967120,1.308919e-06
J = 0.1,0.1000,1.0e-03,2.660177,1.24054002e-01,115.5777,338.3211,0.967061,1.281753e-06
J = 0.1,0.1000,1.0e-03,2.666844,1.24239215e-01,115.5116,338.3928,0.967004,1.257922e-06
J = 0.1,0.1000,1.0e-03,2.673512,1.24437224e-01,115.4463,338.4647,0.966951,1.237302e-06
J = 0.1,0.1000,1.0e-03,2.680179,1.24647276e-01,115.3822,338.5367,0.966902,1.219729e-06
J = 0.1,0.1000,1.0e-03,2.686846,1.24868613e-01,115.3196,338.6086,0.966855,1.204991e-06
J = 0.1,0.1000,1.0e-03,2.693513,1.25100478e-01,115.2588,338.6802,0.966812,1.192839e-06
J = 0.1,0.1000,1.0e-03,2.700180,1.25342124e-01,115.2001,338.7512,0.966772,1.182987e-06
J = 0.1,0.1000,1.0e-03,2.706847,1.25592813e-01,115.1437,338.8215,0.966735,1.175117e-06
J = 0.1,0.1000,1.0e-03,2.713514,1.25851825e-01,115.0900,338.8908,0.966702,1.168884e-06
J = 0.1,0.1000,1.0e-03,2.720181,1.26118456e-01,115.0391,338.9588,0.966671,1.163919e-06
J = 0.1,0.1000,1.0e-03,2.726848,1.26392027e-01,114.9912,339.0254,0.966643,1.159838e-06
J = 0.1,0.1000,1.0e-03,2.733516,1.26671879e-01,114.9464,339.0902,0.966617,1.156245e-06
J = 0.1,0.1000,1.0e-03,2.740183,1.26957386e-01,114.9049,339.1530,0.966594,1.152737e-06
J = 0.1,0.1000,1.0e-03,2.746850,1.27247947e-01,114.8668,339.2135,0.966574,1.148915e-06
J = 0.1,0.1000,1.0e-03,2.753517,1.27542991e-01,114.8321,339.2715,0.966556,1.144379e-06
J = 0.1,0.1000,1.0e-03,2.760184,1.27841980e-01,114.8008,339.3267,0.966540,1.138745e-06
J = 0.1,0.1000,1.0e-03,2.766851,1.28144407e-01,114.7730,339.3788,0.966526,1.131641e-06
J = 0.1,0.1000,1.0e-03,2.773518,1.28449795e-01,114.7486,339.4277,0.966514,1.122718e-06
J = 0.1,0.1000,1.0e-03,2.780185,1.28757701e-01,114.7275,339.4730,0.966504,1.111648e-06
J = 0.1,0.1000,1.0e-03,2.786852,1.29067712e-01,114.7097,339.5146,0.966495,1.098132e-06
J = 0.1,0.1000,1.0e-03,2.793520,1.29379444e-01,114.6950,339.5521,0.966488,1.081904e-06
J = 0.1,0.1000,1.0e-03,2.800187,1.29692543e-01,114.6833,339.5853,0.966483,1.062731e-06
J = 0.1,0.1000,1.0e-03,2.806854,1.30006683e-01,114.6744,339.6142,0.966478,1.040415e-06
J = 0.1,0.1000,1.0e-03,2.813521,1.30321560e-01,114.6681,339.6383,0.966475,1.014797e-06
J = 0.1,0.1000,1.0e-03,2.820188,1.30636899e-01,114.6643,339.6577,0.966474,9.857580e-07
J = 0.1,0.1000,1.0e-03,2.826855,1.30952445e-01,114.6625,339.6720,0.966473,9.532187e-07
J = 0.1,0.1000,1.0e-03,2.833522,1.31267960e-01,114.6628,339.6812,0.966473,9.171401e-07
J = 0.1,0.1000,1.0e-03,2.840189,1.31583226e-01,114.6646,339.6851,0.966474,8.775243e-07
J = 0.1,0.1000,1.0e-03,2.846856,1.31898042e-01,114.6679,339.6837,0.966475,8.344131e-07
J = 0.1,0.1000,1.0e-03,2.853524,1.32212215e-01,114.6722,339.6767,0.966478,7.878876e-07
J = 0.1,0.1000,1.0e-03,2.860191,1.32525566e-01,114.6774,339.6642,0.966481,7.380667e-07
J = 0.1,0.1000,1.0e-03,2.866858,1.32837923e-01,114.6831,339.6461,0.966485,6.851057e-07
J = 0.1,0.1000,1.0e-03,2.873525,1.33149119e-01,114.6891,339.6224,0.966490,6.291949e-07
J = 0.1,0.1000,1.0e-03,2.880192,1.33458991e-01,114.6950,339.5931,0.966495,5.705566e-07
J = 0.1,0.1000,1.0e-03,2.886859,1.33767377e-01,114.7005,339.5581,0.966501,5.094433e-07
J = 0.1,0.1000,1.0e-03,2.893526,1.34074112e-01,114.7055,339.5176,0.966507,4.461353e-07
J = 0.1,0.1000,1.0e-03,2.900193,1.34379030e-01,114.7096,339.4717,0.966515,3.809379e-07
J = 0.1,0.1000,1.0e-03,2.906860,1.34681959e-01,114.7125,339.4203,0.966523,3.141779e-07
J = 0.1,0.1000,1.0e-03,2.913528,1.34982721e-01,114.7141,339.3636,0.966531,2.462013e-07
J = 0.1,0.1000,1.0e-03,2.920195,1.35281129e-01,114.7141,339.3017,0.966541,1.773706e-07
J = 0.1,0.1000,1.0e-03,2.926862,1.35576985e-01,114.7123,339.2349,0.966551,1.080609e-07
J = 0.1,0.1000,1.0e-03,2.933529,1.35870083e-01,114.7085,339.1632,0.966562,3.865632e-08
J = 0.1,0.1000,1.0e-03,2.940196,1.36160201e-01,114.7024,339.0870,0.966574,3.045173e-08
J = 0.1,0.1000,1.0e-03,2.946863,1.36447109e-01,114.6941,339.0062,0.966586,9.886814e-08
J = 0.1,0.1000,1.0e-03,2.953530,1.36730559e-01,114.6833,338.9213,0.966600,1.661983e-07
J = 0.1,0.1000,1.0e-03,2.960197,1.37010293e-01,114.6699,338.8325,0.966615,2.320504e-07
J = 0.1,0.1000,1.0e-03,2.966864,1.37286036e-01,114.6538,338.7400,0.966631,2.960380e-07
J = 0.1,0.1000,1.0e-03,2.973532,1.37557503e-01,114.6350,338.6440,0.966648,3.577821e-07
J = 0.1,0.1000,1.0e-03,2.980199,1.37824394e-01,114.6134,338.5450,0.966667,4.169167e-07
J = 0.1,0.1000,1.0e-03,2.986866,1.38086394e-01,114.5891,338.4431,0.966687,4.730889e-07
J = 0.1,0.1000,1.0e-03,2.993533,1.38343180e-01,114.5619,338.3386,0.966708,5.259618e-07
J = 0.1,0.1000,1.0e-03,3.000200,1.38594413e-01,114.5320,338.2320,0.966731,5.752161e-07
J = 0.1,0.1000,1.0e-03,3.006867,1.38839749e-01,114.4994,338.1234,0.966755,6.205534e-07
J = 0.1,0.1000,1.0e-03,3.013534,1.39078831e-01,114.4641,338.0133,0.966781,6.616978e-07
J = 0.1,0.1000,1.0e-03,3.020201,1.39311295e-01,114.4263,337.9019,0.966808,6.983961e-07
J = 0.1,0.1000,1.0e-03,3.026868,1.39536771e-01,114.3861,337.7895,0.966838,7.304198e-07
J = 0.1,0.1000,1.0e-03,3.033536,1.39754886e-01,114.3436,337.6766,0.966869,7.575666e-07
J = 0.1,0.1000,1.0e-03,3.040203,1.39965262e-01,114.2989,337.5633,0.966901,7.796611e-07
J = 0.1,0.1000,1.0e-03,3.046870,1.40167519e-01,114.2523,337.4501,0.966936,7.965545e-07
J = 0.1,0.1000,1.0e-03,3.053537,1.40361278e-01,114.2039,337.3371,0.966973,8.081257e-07
J = 0.1,0.1000,1.0e-03,3.060204,1.40546162e-01,114.1538,337.2248,0.967011,8.142814e-07
J = 0.1,0.1000,1.0e-03,3.066871,1.40721798e-01,114.1024,337.1134,0.967052,8.149558e-07
J = 0.1,0.1000,1.0e-03,3.073538,1.40887816e-01,114.0499,337.0033,0.967094,8.101101e-07
J = 0.1,0.1000,1.0e-03,3.080205,1.41043855e-01,113.9964,336.8946,0.967138,7.997321e-07
J = 0.1,0.1000,1.0e-03,3.086872,1.41189561e-01,113.9423,336.7877,0.967185,7.838353e-07
J = 0.1,0.1000,1.0e-03,3.093540,1.41324590e-01,113.8877,336.6828,0.967233,7.624586e-07
J = 0.1,0.1000,1.0e-03,3.100207,1.41448610e-01,113.8329,336.5801,0.967283,7.356643e-07
J = 0.1,0.1000,1.0e-03,3.106874,1.41561299e-01,113.7782,336.4800,0.967336,7.035375e-07
J = 0.1,0.1000,1.0e-03,3.113541,1.41662352e-01,113.7239,336.3826,0.967390,6.661847e-07
J = 0.1,0.1000,1.0e-03,3.120208,1.41751477e-01,113.6702,336.2881,0.967446,6.237323e-07
J = 0.1,0.1000,1.0e-03,3.126875,1.41828395e-01,113.6173,336.1967,0.967504,5.763250e-07
J = 0.1,0.1000,1.0e-03,3.133542,1.41892847e-01,113.5656,336.1087,0.967564,5.241241e-07
J = 0.1,0.1000,1.0e-03,3.140209,1.41944591e-01,113.5152,336.0241,0.967625,4.673065e-07
J = 0.1,0.1000,1.0e-03,3.146876,1.41983400e-01,113.4665,335.9431,0.967688,4.060625e-07
J = 0.1,0.1000,1.0e-03,3.153544,1.42009068e-01,113.4197,335.8658,0.967753,3.405939e-07
J = 0.1,0.1000,1.0e-03,3.160211,1.42021405e-01,113.3751,335.7925,0.967820,2.711130e-07
J = 0.1,0.1000,1.0e-03,3.166878,1.42020243e-01,113.3327,335.7231,0.967888,1.978409e-07
J = 0.1,0.1000,1.0e-03,3.173545,1.42005430e-01,113.2930,335.6578,0.967957,1.210052e-07
J = 0.1,0.1000,1.0e-03,3.180212,1.41976836e-01,113.2561,335.5966,0.968028,4.083902e-08
J = 0.1,0.1000,1.0e-03,3.186879,1.41934349e-01,113.2222,335.5397,0.968100,4.242036e-08
J = 0.1,0.1000,1.0e-03,3.193546,1.41877877e-01,113.1915,335.4870,0.968173,1.285333e-07
J = 0.1,0.1000,1.0e-03,3.200213,1.41807346e-01,113.1642,335.4386,0.968247,2.172591e-07
J = 0.1,0.1000,1.0e-03,3.206880,1.41722702e-01,113.1404,335.3945,0.968322,3.083572e-07
J = 0.1,0.1000,1.0e-03,3.213548,1.41623912e-01,113.1204,335.3547,0.968397,4.015881e-07
J = 0.1,0.1000,1.0e-03,3.220215,1.41510960e-01,113.1042,335.3193,0.968474,4.967149e-07
J = 0.1,0.1000,1.0e-03,3.226882,1.41383849e-01,113.0920,335.2882,0.968551,5.935042e-07
J = 0.1,0.1000,1.0e-03,3.233549,1.41242604e-01,113.0839,335.2614,0.968628,6.917266e-07
J = 0.1,0.1000,1.0e-03,3.240216,1.41087264e-01,113.0799,335.2389,0.968705,7.911576e-07
J = 0.1,0.1000,1.0e-03,3.246883,1.40917891e-01,113.0803,335.2206,0.968782,8.915788e-07
J = 0.1,0.1000,1.0e-03,3.253550,1.40734565e-01,113.0850,335.2064,0.968860,9.927778e-07
J = 0.1,0.1000,1.0e-03,3.260217,1.40537383e-01,113.0941,335.1963,0.968937,1.094549e-06
J = 0.1,0.1000,1.0e-03,3.266884,1.40326464e-01,113.1076,335.1902,0.969014,1.196694e-06
J = 0.1,0.1000,1.0e-03,3.273552,1.40101943e-01,113.1255,335.1881,0.969090,1.299021e-06
J = 0.1,0.1000,1.0e-03,3.280219,1.39863978e-01,113.1480,335.1898,0.969165,1.401346e-06
J = 0.1,0.1000,1.0e-03,3.286886,1.39612743e-01,113.1748,335.1953,0.969239,1.503495e-06
J = 0.1,0.1000,1.0e-03,3.293553,1.39348433e-01,113.2062,335.2045,0.969313,1.605296e-06
J = 0.1,0.1000,1.0e-03,3.300220,1.39071265e-01,113.2419,335.2172,0.969385,1.706591e-06
J = 0.1,0.1000,1.0e-03,3.306887,1.38781475e-01,113.2819,335.2334,0.969456,1.807224e-06
