beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_peak,omega_e_min,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,t_domain_exit_yr,in_domain,omega_e_tailmean_numeric,n_resonance_crossings,nearest_resonance,d_to_resonance,min_d_separatrix,wall_s
75.00,0.9961,60.0,1.8000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
105.00,0.9961,60.0,1.8000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.66953002e-01,6.381179e-02,3.2409,0,87.7611,1.000000,5.477306e-03,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.03
135.00,0.9961,60.0,1.8000,1.0e-03,-1,1.74532925e-03,cycling,4.29963632e-02,5.77798284e-02,1.74532925e-03,3.93362985e-02,4.005682e-01,20.0000,1,150.0698,0.973994,1.135424e-01,NaN,1,NaN,71,SAM 4:1,-0.000446,1.652130e-03,0.19
165.00,0.9961,60.0,1.8000,1.0e-03,-1,1.74532925e-03,cycling,4.29963530e-02,5.69386489e-02,1.74532925e-03,3.93362979e-02,4.005680e-01,20.0000,1,150.0698,0.973994,8.097048e-02,NaN,1,NaN,69,SAM 4:1,-0.000446,5.468719e-04,0.15
15.00,0.3433,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963900e-02,5.89602506e-02,7.15928778e-05,3.93363018e-02,4.005706e-01,20.0000,1,150.0698,0.973994,3.083186e-01,NaN,1,NaN,76,SAM 4:1,-0.000446,1.523122e-03,1.00
45.00,0.3433,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962777e-02,5.73507431e-02,4.36903435e-04,3.93362894e-02,4.005620e-01,20.0000,1,150.0698,0.973994,7.131754e-03,NaN,1,NaN,52,SAM 4:1,-0.000446,9.769600e-04,0.09
75.00,0.3433,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29961626e-02,5.42881036e-02,2.08562202e-05,3.93362843e-02,4.005616e-01,20.0000,1,150.0697,0.973994,3.940628e+00,1.7043,0,NaN,92,SAM 4:1,-0.000446,1.034869e-03,1.07
105.00,0.3433,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962439e-02,5.74930775e-02,4.59492019e-05,3.93362906e-02,4.005650e-01,20.0000,1,150.0697,0.973994,1.160476e+02,1.0526,0,NaN,84,SAM 4:1,-0.000446,2.754954e-03,1.35
135.00,0.3433,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962965e-02,5.53979024e-02,1.10665374e-04,3.93362948e-02,4.005672e-01,20.0000,1,150.0698,0.973994,1.562863e-01,NaN,1,NaN,80,SAM 4:1,-0.000446,7.521768e-04,0.60
165.00,0.3433,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962806e-02,5.68836064e-02,4.54951840e-05,3.93362858e-02,4.005578e-01,20.0000,1,150.0699,0.973994,6.730530e+00,1.0025,0,NaN,74,SAM 4:1,-0.000446,1.213304e-03,1.62
15.00,0.4120,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963044e-02,5.79348454e-02,5.19053113e-05,3.93362980e-02,4.005705e-01,20.0000,1,150.0697,0.973994,4.753955e-01,NaN,1,NaN,87,SAM 4:1,-0.000446,6.294521e-04,1.53
45.00,0.4120,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964097e-02,5.87601640e-02,4.60398315e-05,3.93363033e-02,4.005714e-01,20.0000,1,150.0698,0.973994,2.803628e+00,1.6040,0,NaN,93,SAM 4:1,-0.000446,2.569480e-03,0.80
75.00,0.4120,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962948e-02,5.48654988e-02,4.41034207e-04,3.93362946e-02,4.005670e-01,20.0000,1,150.0698,0.973994,1.811185e-02,NaN,1,NaN,69,SAM 4:1,-0.000446,5.212908e-04,0.23
105.00,0.4120,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963436e-02,5.92292833e-02,1.63962889e-05,3.93363025e-02,4.005736e-01,20.0000,1,150.0698,0.973994,2.849085e-01,NaN,1,NaN,97,SAM 4:1,-0.000446,2.462993e-04,1.75
135.00,0.4120,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29965511e-02,5.72814221e-02,4.16019764e-04,3.93362971e-02,4.005576e-01,20.0000,1,150.0702,0.973994,4.443332e-01,NaN,1,NaN,105,SAM 4:1,-0.000446,2.277259e-03,0.60
165.00,0.4120,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964153e-02,5.82586338e-02,1.64494996e-04,3.93363009e-02,4.005684e-01,20.0000,1,150.0699,0.973994,1.051329e-01,NaN,1,NaN,85,SAM 4:1,-0.000446,4.255078e-04,0.42
15.00,0.4807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963431e-02,5.91221042e-02,1.23575668e-04,3.93363019e-02,4.005730e-01,20.0000,1,150.0698,0.973994,1.276425e+02,2.1554,0,NaN,88,SAM 4:1,-0.000446,6.177190e-04,0.77
45.00,0.4807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963707e-02,5.80340688e-02,4.83944029e-04,3.93362987e-02,4.005681e-01,20.0000,1,150.0698,0.973994,3.703034e-02,NaN,1,NaN,64,SAM 4:1,-0.000446,1.307866e-03,0.09
75.00,0.4807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29956758e-02,5.65933839e-02,3.18950975e-05,3.93362421e-02,4.005371e-01,20.0000,1,150.0695,0.973994,2.691104e+00,3.6090,0,NaN,130,SAM 4:1,-0.000446,2.010795e-03,1.92
105.00,0.4807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964109e-02,5.90553095e-02,4.97742873e-05,3.93363029e-02,4.005709e-01,20.0000,1,150.0699,0.973994,4.333472e-01,NaN,1,NaN,116,SAM 4:1,-0.000446,1.259370e-03,0.75
135.00,0.4807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963454e-02,5.80313193e-02,5.66674859e-05,3.93362889e-02,4.005582e-01,20.0000,1,150.0699,0.973994,1.253160e+00,1.6541,0,NaN,80,SAM 4:1,-0.000446,3.003410e-04,1.37
165.00,0.4807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963668e-02,5.71210645e-02,4.93165090e-04,3.93362957e-02,4.005648e-01,20.0000,1,150.0699,0.973994,4.592517e-01,NaN,1,NaN,66,SAM 4:1,-0.000446,1.116075e-03,0.28
15.00,0.5493,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963555e-02,5.74703946e-02,4.12554012e-04,3.93362994e-02,4.005696e-01,20.0000,1,150.0698,0.973994,3.348218e-02,NaN,1,NaN,71,SAM 4:1,-0.000446,1.308293e-03,0.35
45.00,0.5493,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,3.17890644e-03,5.77291637e-03,2.61010824e-04,3.85224642e-03,8.854846e-01,20.0000,1,179.7457,0.275344,6.832479e-02,NaN,1,NaN,196,LAM 2:5,-0.010201,3.290733e-02,2.11
75.00,0.5493,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964189e-02,5.81315964e-02,5.06013428e-04,3.93363057e-02,4.005737e-01,20.0000,1,150.0698,0.973994,1.667525e-02,NaN,1,NaN,93,SAM 4:1,-0.000446,2.621927e-03,0.26
105.00,0.5493,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962932e-02,5.65585836e-02,5.35976700e-05,3.93362846e-02,4.005557e-01,20.0000,1,150.0699,0.973994,1.022755e-01,NaN,1,NaN,65,SAM 4:1,-0.000446,1.562749e-03,0.76
135.00,0.5493,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29961730e-02,5.48210599e-02,1.21602207e-04,3.93362855e-02,4.005625e-01,20.0000,1,150.0697,0.973994,1.886346e-01,NaN,1,NaN,83,SAM 4:1,-0.000446,8.551144e-04,0.88
165.00,0.5493,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29961817e-02,5.50652538e-02,1.16333313e-05,3.93362717e-02,4.005464e-01,20.0000,1,150.0699,0.973994,9.436665e+02,1.9549,0,NaN,107,SAM 4:1,-0.000446,3.114156e-03,2.27
15.00,0.6180,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964078e-02,5.79263416e-02,4.31679601e-04,3.93363010e-02,4.005689e-01,20.0000,1,150.0699,0.973994,3.852319e-02,NaN,1,NaN,69,SAM 4:1,-0.000446,1.618423e-03,0.18
45.00,0.6180,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963780e-02,5.83148812e-02,4.33676516e-04,3.93362988e-02,4.005678e-01,20.0000,1,150.0699,0.973994,5.687204e-02,NaN,1,NaN,61,SAM 4:1,-0.000446,5.785032e-04,0.08
75.00,0.6180,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964614e-02,5.69423743e-02,4.85720226e-04,3.93363004e-02,4.005656e-01,20.0000,1,150.0700,0.973994,1.168033e-02,NaN,1,NaN,77,SAM 4:1,-0.000446,7.732232e-05,0.27
105.00,0.6180,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29958351e-02,5.66093566e-02,9.48513705e-05,3.93362530e-02,4.005418e-01,20.0000,1,150.0696,0.973994,5.616786e-01,NaN,1,NaN,101,SAM 4:1,-0.000446,8.608605e-04,1.17
135.00,0.6180,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29961588e-02,5.86181906e-02,2.71357097e-04,3.93362767e-02,4.005533e-01,20.0000,1,150.0698,0.973994,2.675764e-01,NaN,1,NaN,69,SAM 4:1,-0.000446,2.236756e-03,0.53
165.00,0.6180,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29961540e-02,5.63206186e-02,2.35523544e-04,3.93362829e-02,4.005604e-01,20.0000,1,150.0697,0.973994,2.750034e-01,NaN,1,NaN,137,SAM 4:1,-0.000446,4.262841e-04,0.63
15.00,0.6867,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963439e-02,5.79407450e-02,3.92049049e-04,3.93363009e-02,4.005719e-01,20.0000,1,150.0698,0.973994,4.628278e-02,NaN,1,NaN,77,SAM 4:1,-0.000446,2.558326e-03,0.29
45.00,0.6867,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29961570e-02,5.93732242e-02,3.67432397e-04,3.93362821e-02,4.005595e-01,20.0000,1,150.0697,0.973994,6.384186e-02,NaN,1,NaN,63,SAM 4:1,-0.000446,4.688241e-03,0.17
75.00,0.6867,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963100e-02,5.72578296e-02,4.80934896e-04,3.93362873e-02,4.005581e-01,20.0000,1,150.0699,0.973994,1.428627e-02,NaN,1,NaN,69,SAM 4:1,-0.000446,1.339116e-03,0.19
105.00,0.6867,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963837e-02,5.79116304e-02,7.01906454e-04,3.93363008e-02,4.005699e-01,20.0000,1,150.0698,0.973994,1.908701e-01,NaN,1,NaN,69,SAM 4:1,-0.000446,2.083713e-03,0.18
135.00,0.6867,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29961572e-02,5.76732157e-02,4.42117524e-04,3.93362790e-02,4.005560e-01,20.0000,1,150.0698,0.973994,2.618982e-01,NaN,1,NaN,69,SAM 4:1,-0.000446,3.844559e-04,0.34
165.00,0.6867,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964834e-02,5.81665988e-02,3.50147702e-04,3.93362967e-02,4.005603e-01,20.0000,1,150.0701,0.973994,4.407978e+00,0.6015,0,NaN,99,SAM 4:1,-0.000446,1.784777e-03,0.46
15.00,0.7554,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963281e-02,5.50253021e-02,7.46961298e-04,3.93362898e-02,4.005600e-01,20.0000,1,150.0699,0.973994,4.778908e-02,NaN,1,NaN,64,SAM 4:1,-0.000446,1.135592e-03,0.19
45.00,0.7554,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963532e-02,5.69673955e-02,7.51656446e-04,3.93362979e-02,4.005680e-01,20.0000,1,150.0698,0.973994,7.108231e-02,NaN,1,NaN,62,SAM 4:1,-0.000446,6.385589e-04,0.08
75.00,0.7554,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964083e-02,5.75102955e-02,6.49181402e-04,3.93362997e-02,4.005674e-01,20.0000,1,150.0699,0.973994,2.800064e-02,NaN,1,NaN,78,SAM 4:1,-0.000446,1.137212e-03,0.18
105.00,0.7554,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,3.58739202e-03,6.02265933e-03,8.72664626e-04,3.90706229e-03,8.922087e-01,20.0000,1,179.7217,0.274719,1.647240e-02,NaN,1,NaN,139,LAM 2:5,-0.010826,2.142945e-01,1.12
135.00,0.7554,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29960698e-02,5.70222305e-02,5.89459322e-04,3.93362799e-02,4.005612e-01,20.0000,1,150.0696,0.973994,7.199472e-02,NaN,1,NaN,108,SAM 4:1,-0.000446,2.330645e-03,0.39
165.00,0.7554,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29966890e-02,5.78532258e-02,3.79934080e-04,3.93363322e-02,4.005908e-01,20.0000,1,150.0699,0.973994,4.824529e-02,NaN,1,NaN,116,SAM 4:1,-0.000446,2.075650e-03,0.57
15.00,0.8240,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29960458e-02,5.66249612e-02,7.06897926e-04,3.93362712e-02,4.005524e-01,20.0000,1,150.0697,0.973994,5.452254e-02,NaN,1,NaN,80,SAM 4:1,-0.000446,2.940264e-03,0.28
45.00,0.8240,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,2.89758489e-03,6.19883003e-03,8.72664626e-04,4.11656574e-03,8.521685e-01,20.0000,1,179.7711,0.281487,8.051910e-02,NaN,1,NaN,139,LAM 2:5,-0.004058,1.428630e-01,1.12
75.00,0.8240,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963235e-02,5.71148974e-02,8.72664626e-04,3.93362911e-02,4.005617e-01,20.0000,1,150.0699,0.973994,1.667882e-02,NaN,1,NaN,58,SAM 4:1,-0.000446,3.880293e-03,0.10
105.00,0.8240,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963201e-02,5.56579880e-02,7.80387118e-04,3.93362954e-02,4.005667e-01,20.0000,1,150.0698,0.973994,1.716355e-02,NaN,1,NaN,56,SAM 4:1,-0.000446,2.232920e-03,0.08
135.00,0.8240,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.11079497e-03,5.84574674e-03,5.73898432e-04,3.69237882e-03,9.154342e-01,20.0000,1,179.6645,0.274661,8.148856e-02,NaN,1,NaN,155,LAM 2:5,-0.010884,1.428630e-01,1.16
165.00,0.8240,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.04728642e-03,5.84361497e-03,6.04154854e-04,3.74091287e-03,9.174596e-01,20.0000,1,179.6512,0.274662,5.500726e-02,NaN,1,NaN,151,LAM 2:5,-0.010883,1.308291e-02,1.16
15.00,0.8927,120.0,1.8000,1.0e-03,-1,8.72664626e-04,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.8927,120.0,1.8000,1.0e-03,-1,8.72664626e-04,spinup,1.00000000e+00,1.00000000e+00,7.32304063e-04,9.69057396e-01,5.939031e-02,3.2316,0,88.6277,1.000000,1.037075e-01,NaN,1,NaN,6,SAM 4:1,0.025560,3.938912e-02,0.02
75.00,0.8927,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,3.21806536e-03,6.17532903e-03,8.72664626e-04,3.79014987e-03,8.596860e-01,20.0000,1,179.7448,0.275139,1.237741e-02,NaN,1,NaN,144,LAM 2:5,-0.010406,7.143149e-02,1.13
105.00,0.8927,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962816e-02,5.75068846e-02,8.72664626e-04,3.93362892e-02,4.005616e-01,20.0000,1,150.0698,0.973994,1.286353e-02,NaN,1,NaN,43,SAM 4:1,-0.000446,1.355694e-03,0.08
135.00,0.8927,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963728e-02,5.90244695e-02,8.72664626e-04,3.93363009e-02,4.005705e-01,20.0000,1,150.0698,0.973994,9.639449e-02,NaN,1,NaN,77,SAM 4:1,-0.000446,1.736680e-03,0.18
165.00,0.8927,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29964038e-02,5.80688290e-02,8.72664626e-04,3.93363013e-02,4.005694e-01,20.0000,1,150.0699,0.973994,6.707121e-02,NaN,1,NaN,81,SAM 4:1,-0.000446,3.419528e-03,0.18
15.00,0.9652,120.0,1.8000,1.0e-03,-1,8.72664626e-04,spinup,1.00000000e+00,1.00000000e+00,8.72664626e-04,9.61600890e-01,7.461790e-02,3.2833,0,85.1623,1.000000,5.369991e-02,NaN,1,NaN,2,SAM 4:1,0.025560,4.017948e-03,0.02
45.00,0.9652,120.0,1.8000,1.0e-03,-1,8.72664626e-04,spinup,1.00000000e+00,1.00000000e+00,8.72664626e-04,9.71210780e-01,5.488584e-02,3.2202,0,89.4898,1.000000,1.501803e-01,NaN,1,NaN,2,SAM 4:1,0.025560,4.017948e-03,0.07
75.00,0.9652,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963294e-02,5.44834302e-02,8.72664626e-04,3.93362961e-02,4.005670e-01,20.0000,1,150.0698,0.973994,5.882080e-01,NaN,1,NaN,61,SAM 4:1,-0.000446,6.404450e-04,0.09
105.00,0.9652,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963612e-02,5.58259624e-02,8.72664626e-04,3.93362952e-02,4.005646e-01,20.0000,1,150.0699,0.973994,5.267283e-01,NaN,1,NaN,47,SAM 4:1,-0.000446,2.422531e-03,0.08
135.00,0.9652,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963748e-02,5.82841133e-02,8.72664626e-04,3.93362988e-02,4.005680e-01,20.0000,1,150.0698,0.973994,2.722102e-02,NaN,1,NaN,67,SAM 4:1,-0.000446,3.228416e-03,0.08
165.00,0.9652,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29922355e-03,5.98691387e-03,8.72664626e-04,3.67668590e-03,9.295823e-01,20.0000,1,179.5753,0.274659,1.151796e-01,NaN,1,NaN,136,LAM 2:5,-0.010886,4.017948e-03,1.42
15.00,0.9691,120.0,1.8000,1.0e-03,-1,8.72664626e-04,spinup,1.00000000e+00,1.00000000e+00,8.72664626e-04,9.61482361e-01,7.486467e-02,3.2844,0,85.1085,1.000000,3.076231e-02,NaN,1,NaN,1,SAM 4:1,0.025560,8.035896e-03,0.02
45.00,0.9691,120.0,1.8000,1.0e-03,-1,8.72664626e-04,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9691,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963576e-02,5.73623680e-02,8.72664626e-04,3.93362982e-02,4.005681e-01,20.0000,1,150.0698,0.973994,6.847219e-01,NaN,1,NaN,68,SAM 4:1,-0.000446,2.168168e-03,0.09
105.00,0.9691,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963402e-02,5.59922006e-02,8.72664626e-04,3.93362930e-02,4.005630e-01,20.0000,1,150.0699,0.973994,6.353368e-01,NaN,1,NaN,46,SAM 4:1,-0.000446,2.308690e-03,0.07
135.00,0.9691,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963750e-02,5.82901606e-02,8.72664626e-04,3.93362988e-02,4.005680e-01,20.0000,1,150.0699,0.973994,1.164496e-01,NaN,1,NaN,68,SAM 4:1,-0.000446,3.039169e-03,0.08
165.00,0.9691,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.10907542e-03,5.96447483e-03,8.72664626e-04,3.69994209e-03,9.158129e-01,20.0000,1,179.6434,0.274661,8.014744e-02,NaN,1,NaN,137,LAM 2:5,-0.010884,8.035896e-03,1.14
15.00,0.9730,120.0,1.8000,1.0e-03,-1,8.72664626e-04,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9730,120.0,1.8000,1.0e-03,-1,8.72664626e-04,spinup,1.00000000e+00,1.00000000e+00,8.72664626e-04,9.68196769e-01,6.123673e-02,3.2347,0,88.3020,1.000000,2.573788e-01,NaN,1,NaN,1,SAM 4:1,0.025560,1.205384e-02,0.02
75.00,0.9730,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963799e-02,5.82584444e-02,8.72664626e-04,3.93362986e-02,4.005675e-01,20.0000,1,150.0699,0.973994,6.896485e-01,NaN,1,NaN,68,SAM 4:1,-0.000446,1.146623e-03,0.08
105.00,0.9730,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963433e-02,5.58018587e-02,8.72664626e-04,3.93362972e-02,4.005677e-01,20.0000,1,150.0698,0.973994,6.520768e-01,NaN,1,NaN,66,SAM 4:1,-0.000446,2.787395e-03,0.09
135.00,0.9730,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963788e-02,5.82779147e-02,8.72664626e-04,3.93362987e-02,4.005677e-01,20.0000,1,150.0699,0.973994,1.822353e-01,NaN,1,NaN,66,SAM 4:1,-0.000446,5.887473e-05,0.09
165.00,0.9730,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.36988987e-03,5.95464748e-03,8.72664626e-04,3.67556564e-03,9.005474e-01,20.0000,1,179.7409,0.274659,3.763303e-02,NaN,1,NaN,141,LAM 2:5,-0.010886,1.205384e-02,1.13
15.00,0.9768,120.0,1.8000,1.0e-03,-1,8.72664626e-04,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9768,120.0,1.8000,1.0e-03,-1,8.72664626e-04,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9768,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.05535468e-03,5.93486187e-03,8.72664626e-04,3.73473846e-03,9.166868e-01,20.0000,1,179.7318,0.274662,6.423430e-01,NaN,1,NaN,140,LAM 2:5,-0.010883,1.607179e-02,1.09
105.00,0.9768,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963771e-02,5.82909012e-02,8.72664626e-04,3.93362988e-02,4.005679e-01,20.0000,1,150.0699,0.973994,6.163100e-01,NaN,1,NaN,69,SAM 4:1,-0.000446,1.274655e-03,0.08
135.00,0.9768,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29963781e-02,5.78625865e-02,8.72664626e-04,3.93362975e-02,4.005663e-01,20.0000,1,150.0699,0.973994,2.377712e-01,NaN,1,NaN,69,SAM 4:1,-0.000446,8.427398e-04,0.10
165.00,0.9768,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.38812780e-03,5.95179201e-03,8.72664626e-04,3.67021699e-03,9.010149e-01,20.0000,1,179.5189,0.274659,1.147408e-02,NaN,1,NaN,146,LAM 2:5,-0.010886,1.607179e-02,1.12
15.00,0.9807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,spinup,1.00000000e+00,1.00000000e+00,8.72664626e-04,9.61168517e-01,7.551999e-02,3.2873,0,84.9674,1.000000,8.083450e-02,NaN,1,NaN,0,SAM 4:1,0.025560,2.008974e-02,0.02
45.00,0.9807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,3.57870373e-03,6.08077295e-03,8.72664626e-04,3.88323159e-03,8.957722e-01,20.0000,1,179.7218,0.274719,5.585894e-01,NaN,1,NaN,154,LAM 2:5,-0.010826,2.008974e-02,1.20
105.00,0.9807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.07609989e-03,5.93576022e-03,8.72664626e-04,3.70248766e-03,9.159544e-01,20.0000,1,179.7405,0.274662,5.438271e-01,NaN,1,NaN,140,LAM 2:5,-0.010883,2.008974e-02,1.11
135.00,0.9807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962730e-02,5.76496087e-02,8.72664626e-04,3.93362875e-02,4.005600e-01,20.0000,1,150.0698,0.973994,2.873331e-01,NaN,1,NaN,57,SAM 4:1,-0.000446,3.727679e-03,0.12
165.00,0.9807,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29433663e-03,5.95455069e-03,8.72664626e-04,3.65778697e-03,9.376596e-01,20.0000,1,179.5420,0.274659,6.607221e-02,NaN,1,NaN,140,LAM 2:5,-0.010886,2.008974e-02,1.12
15.00,0.9845,120.0,1.8000,1.0e-03,-1,8.72664626e-04,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9845,120.0,1.8000,1.0e-03,-1,8.72664626e-04,spinup,1.00000000e+00,1.00000000e+00,8.72664626e-04,9.65064516e-01,6.752531e-02,3.2557,0,86.7964,1.000000,3.403835e-01,NaN,1,NaN,0,SAM 4:1,0.025560,2.410769e-02,0.02
75.00,0.9845,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.29962674e-02,5.79415466e-02,6.11844290e-04,3.93362951e-02,4.005690e-01,20.0000,1,150.0697,0.973994,4.470671e-01,NaN,1,NaN,99,SAM 4:1,-0.000446,9.272409e-04,0.30
105.00,0.9845,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,3.55803699e-03,6.09165197e-03,8.72664626e-04,3.87914782e-03,8.989405e-01,20.0000,1,179.7232,0.274727,4.433136e-01,NaN,1,NaN,150,LAM 2:5,-0.010818,2.410769e-02,1.12
135.00,0.9845,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.08050903e-03,5.93654759e-03,8.72664626e-04,3.70861260e-03,9.125048e-01,20.0000,1,179.7031,0.274662,3.328765e-01,NaN,1,NaN,138,LAM 2:5,-0.010883,2.410769e-02,1.12
165.00,0.9845,120.0,1.8000,1.0e-03,-1,8.72664626e-04,cycling,4.07309238e-03,5.96530862e-03,8.72664626e-04,3.74960362e-03,9.160541e-01,20.0000,1,179.7371,0.274662,1.252651e-01,NaN,1,NaN,140,LAM 2:5,-0.010883,2.410769e-02,1.14
15.00,0.9884,120.0,1.8000,1.0e-03,-1,8.72664626e-04,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
